Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
160.3,f_0.50,-4.781611227305902,62.76138302252119,209.45301936132788,attack,5498
160.4,f_0.50,-4.585952378734923,61.73553299111246,212.21284005348377,attack,5498
213.1,f_0.67,-4.531263977789486,51.364933148815176,52.636166757013584,attack,5498
297.9,f_0.93,-5.033407434891615,55.45606777550661,68.0408742958591,attack,5498
298.0,f_0.93,-4.866512922204045,54.3674580338871,70.4713131111106,attack,5498
298.1,f_0.93,-4.64549236683272,53.32828926438082,72.85529700269379,attack,5498
600.2,f_0.144,-8.999999999999986,57.88932635656238,3993.739477726009,attack,5498
600.2,f_0.145,-8.999999999999986,57.99720749531373,3972.5617240058377,attack,5498
600.2,f_0.146,-8.999999999999986,58.0015929283193,3951.7364619142495,attack,5498
600.2,f_0.148,-8.999999999999986,57.83983661154939,3859.258155501833,attack,5498
600.2,f_0.150,-8.999999999999986,58.01795212665453,3829.3674712603256,attack,5498
600.2,f_0.151,-8.999999999999986,57.964056793368336,3783.919433497363,attack,5498
600.2,f_0.153,-8.999999999999986,57.920466993428164,3747.5923200186653,attack,5498
600.2,f_0.155,-8.999999999999986,58.05576511196959,3598.9638909041973,attack,5498
600.2,f_0.160,-8.999999999999986,64.8396337641048,3390.599488395957,attack,5498
600.2,f_0.161,-8.999999999999986,63.358779416592526,3428.6147624743667,attack,5498
600.2,f_0.162,-8.999999999999986,61.964618211327135,3465.252775583197,attack,5498
600.2,f_1.150,-8.999999999999986,57.99845563500249,3938.2340954301,attack,5498
600.2,f_1.153,-8.999999999999986,58.03922766732114,3676.900868860541,attack,5498
600.2,f_1.154,-8.999999999999986,58.024336011428176,3720.281299818252,attack,5498
600.2,f_1.156,-8.999999999999986,58.035360718955886,3685.936561901142,attack,5498
600.2,f_1.157,-8.999999999999986,58.05194979681126,3651.5863172446097,attack,5498
600.2,f_1.158,-8.999999999999986,58.0555061877534,3617.233515207921,attack,5498
600.2,f_1.159,-8.999999999999986,58.05386962320039,3582.880940302039,attack,5498
600.2,f_1.160,-8.999999999999986,58.05447298697909,3548.52835221344,attack,5498
600.2,f_1.161,-8.999999999999986,58.94526484200703,3517.3202181855977,attack,5498
600.2,f_1.162,-8.999999999999986,60.97039715091351,3501.767708041896,attack,5498
600.3,f_0.144,-8.999999999999986,55.87608035656238,3996.237357881783,attack,5498
600.3,f_0.145,-8.999999999999986,55.98396149531373,3975.064426872044,attack,5498
600.3,f_0.146,-8.999999999999986,55.9883469283193,3954.239360826528,attack,5498
600.3,f_0.148,-8.999999999999986,55.82659061154939,3861.7538232717125,attack,5498
600.3,f_0.150,-8.999999999999986,56.00470612665453,3831.871101492994,attack,5498
600.3,f_0.151,-8.999999999999986,55.95081079336834,3786.4206543970463,attack,5498
600.3,f_0.153,-8.999999999999986,55.90722099342817,3750.091592283162,attack,5498
600.3,f_0.155,-8.999999999999986,56.0425191119696,3601.4692115257594,attack,5498
600.3,f_0.160,-8.999999999999986,62.826387764104815,3393.408074579051,attack,5498
600.3,f_0.161,-8.999999999999986,61.345533416592524,3431.357148654443,attack,5498
600.3,f_0.162,-8.999999999999986,59.95137221132714,3467.932837284062,attack,5498
600.3,f_1.150,-8.999999999999986,55.9852096350025,3940.73685409305,attack,5498
600.3,f_1.153,-8.999999999999986,56.02598166732114,3679.405450193403,attack,5498
600.3,f_1.154,-8.999999999999986,56.01109001142817,3722.7852154356324,attack,5498
600.3,f_1.156,-8.999999999999986,56.02211471895588,3688.4409703662304,attack,5498
600.3,f_1.157,-8.999999999999986,56.038703796811255,3654.091467306606,attack,5498
600.3,f_1.158,-8.999999999999986,56.042260187753406,3619.738824254554,attack,5498
600.3,f_1.159,-8.999999999999986,56.04062362320039,3585.3861761878115,attack,5498
600.3,f_1.160,-8.999999999999986,56.0412269869791,3551.033615071942,attack,5498
600.3,f_1.161,-8.999999999999986,56.93201884200703,3519.8653029371785,attack,5498
600.3,f_1.162,-8.999999999999986,58.95715115091352,3504.403324158149,attack,5498
600.4,f_0.144,-8.999999999999986,53.86283435656239,3998.6452380375563,attack,5498
600.4,f_0.145,-8.999999999999986,53.97071549531373,3977.47712973825,attack,5498
600.4,f_0.146,-8.999999999999986,53.97510092831931,3956.652259738806,attack,5498
600.4,f_0.148,-8.999999999999986,53.8133446115494,3864.1594910415924,attack,5498
600.4,f_0.150,-8.999999999999986,53.99146012665454,3834.2847317256624,attack,5498
600.4,f_0.151,-8.999999999999986,53.937564793368345,3788.8318752967293,attack,5498
600.4,f_0.153,-8.999999999999986,53.89397499342817,3752.5008645476582,attack,5498
600.4,f_0.155,-8.999999999999986,54.0292731119696,3603.8845321473214,attack,5498
600.4,f_0.160,-8.999999999999986,60.81314176410481,3396.126660762145,attack,5498
