time_bin,detectorID,density_attack,density_base,LOS_attack,LOS_base,distance
2700.0,E0_0m,36.3067104,34.552529799999995,E,D,0
2700.0,E0_100m,35.727348,35.051425200000004,E,E,100
2700.0,E0_200m,35.3571998,35.003144999999996,E,E,200
2700.0,E0_300m,35.1801724,35.0675186,E,E,300
2700.0,E0_400m,35.2928262,35.1801724,E,E,400
2700.0,E0_500m,35.276732800000005,35.2123592,E,E,500
2700.0,E0_600m,35.40548,35.4215734,E,E,600
2700.0,E0_700m,35.5342272,35.5825074,E,E,700
2700.0,E0_800m,35.7434414,35.840001799999996,E,E,800
2700.0,E0_900m,35.888282000000004,35.9526556,E,E,900
2700.0,E0_1000m,36.0331226,36.0974962,E,E,1000
2700.0,E0_1100m,36.1618698,36.21015,E,E,1100
2700.0,E0_1200m,36.290617,36.3228038,E,E,1200
2700.0,E0_1300m,36.4354576,36.3871774,E,E,1300
2700.0,E0_1400m,36.5642048,36.5802982,E,E,1400
2700.0,E0_1500m,36.7251388,36.676858599999996,E,E,1500
2700.0,E0_1600m,36.902166199999996,36.853885999999996,E,E,1600
2700.0,E0_1700m,37.1435672,36.9826332,E,E,1700
2700.0,E0_1800m,37.433248400000004,37.1596606,E,E,1800
2700.0,E0_1900m,37.7551164,37.2884078,E,E,1900
2700.0,E0_2000m,38.060891,37.4493418,E,E,2000
2700.0,E0_2100m,38.463226,37.497622,E,E,2100
2700.0,E0_2200m,39.026495,37.5619956,E,E,2200
2700.0,E0_2300m,39.7989782,37.658556,E,E,2300
2700.0,E0_2400m,40.732395399999994,37.787303200000004,E,E,2400
2700.0,E0_2500m,41.9072136,37.916050399999996,E,E,2500
2700.0,E0_2600m,43.3234328,37.980424,E,E,2600
2700.0,E0_2700m,45.190267199999994,38.1252646,F,E,2700
2700.0,E0_2800m,47.5238102,38.1896382,F,E,2800
2700.0,E0_2900m,50.501089199999996,38.3183854,F,E,2900
2700.0,E0_3000m,52.9955662,38.3666656,F,E,3000
2700.0,E0_3100m,53.027753000000004,38.463226,F,E,3100
2700.0,E0_3200m,53.0921266,38.4310392,F,E,3200
2700.0,E0_3300m,53.204780400000004,38.5275996,F,E,3300
2700.0,E0_3400m,53.381807800000004,38.495412800000004,F,E,3400
2700.0,E0_3500m,53.4461814,38.6080666,F,E,3500
2700.0,E0_3600m,53.430088000000005,38.6563468,F,E,3600
2700.0,E0_3700m,53.462274799999996,38.704627,F,E,3700
2700.0,E0_3800m,53.2208738,38.752907199999996,F,E,3800
2700.0,E0_3900m,51.0482648,38.865561,F,E,3900
2700.0,E0_4000m,39.831165,38.9138412,E,E,4000
2700.0,E0_4100m,35.3411064,38.978214799999996,E,E,4100
2700.0,E0_4200m,35.003144999999996,38.9299346,E,E,4200
2700.0,E0_4300m,35.0353318,38.8172808,E,E,4300
2700.0,E0_4400m,35.2606394,38.7368138,E,E,4400
2700.0,E0_4500m,35.3732932,38.672440200000004,E,E,4500
2700.0,E0_4600m,35.5181338,38.7368138,E,E,4600
2700.0,E0_4700m,35.6629744,38.6402534,E,E,4700
2700.0,E0_4800m,35.727348,38.543693,E,E,4800
2700.0,E0_4900m,35.791721599999995,38.4149458,E,E,4900
3000.0,E0_0m,36.853885999999996,34.9709582,E,D,0
3000.0,E0_100m,36.4354576,35.5825074,E,E,100
3000.0,E0_200m,36.129683,35.5825074,E,E,200
3000.0,E0_300m,36.1618698,35.727348,E,E,300
3000.0,E0_400m,36.2262434,35.9204688,E,E,400
3000.0,E0_500m,36.4032708,36.017029199999996,E,E,500
3000.0,E0_600m,36.5963916,36.21015,E,E,600
3000.0,E0_700m,36.7412322,36.3549906,E,E,700
3000.0,E0_800m,36.902166199999996,36.532018,E,E,800
3000.0,E0_900m,37.0470068,36.612485,E,E,900
3000.0,E0_1000m,37.2240342,36.7251388,E,E,1000
3000.0,E0_1100m,37.3527814,36.934353,E,E,1100
3000.0,E0_1200m,37.513715399999995,37.1435672,E,E,1200
3000.0,E0_1300m,37.6746494,37.2079408,E,E,1300
3000.0,E0_1400m,37.7712098,37.336687999999995,E,E,1400
3000.0,E0_1500m,37.899957,37.578089000000006,E,E,1500
3000.0,E0_1600m,38.012610800000004,37.6907428,E,E,1600
3000.0,E0_1700m,38.2057316,37.7712098,E,E,1700
3000.0,E0_1800m,38.2861986,37.8838636,E,E,1800
3000.0,E0_1900m,38.495412800000004,37.899957,E,E,1900
3000.0,E0_2000m,38.6563468,37.980424,E,E,2000
3000.0,E0_2100m,39.106962,38.0769844,E,E,2100
3000.0,E0_2200m,39.589764,38.1896382,E,E,2200
3000.0,E0_2300m,40.1208462,38.237918400000005,E,E,2300
3000.0,E0_2400m,40.8289558,38.2540118,E,E,2400
3000.0,E0_2500m,41.923307,38.2701052,E,E,2500
3000.0,E0_2600m,43.436086599999996,38.4471326,E,E,2600
3000.0,E0_2700m,45.3190144,38.6080666,F,E,2700
3000.0,E0_2800m,47.7491178,38.5919732,F,E,2800
3000.0,E0_2900m,50.7424902,38.6885336,F,E,2900
3000.0,E0_3000m,52.9794728,38.752907199999996,F,E,3000
3000.0,E0_3100m,52.9794728,38.865561,F,E,3100
3000.0,E0_3200m,52.963379399999994,38.865561,F,E,3200
3000.0,E0_3300m,53.027753000000004,38.9138412,F,E,3300
3000.0,E0_3400m,53.0921266,38.9621214,F,E,3400
3000.0,E0_3500m,53.0760332,38.9943082,F,E,3500
3000.0,E0_3600m,53.14040680000001,38.9943082,F,E,3600
3000.0,E0_3700m,53.0438464,38.9621214,F,E,3700
3000.0,E0_3800m,52.850725600000004,39.010401599999994,F,E,3800
3000.0,E0_3900m,50.8873308,38.9621214,F,E,3900
3000.0,E0_4000m,39.815071599999996,38.8816544,E,E,4000
3000.0,E0_4100m,35.5020404,38.8816544,E,E,4100
3000.0,E0_4200m,35.2123592,38.865561,E,E,4200
3000.0,E0_4300m,35.2928262,38.7690006,E,E,4300
3000.0,E0_4400m,35.5020404,38.785094,E,E,4400
3000.0,E0_4500m,35.614694199999995,38.6885336,E,E,4500
3000.0,E0_4600m,35.8239084,38.62416,E,E,4600
3000.0,E0_4700m,35.9848424,38.463226,E,E,4700
3000.0,E0_4800m,36.017029199999996,38.4793194,E,E,4800
3000.0,E0_4900m,36.1457764,38.2861986,E,E,4900
3300.0,E0_0m,36.1457764,34.391595800000005,E,D,0
3300.0,E0_100m,35.727348,34.987051599999994,E,D,100
3300.0,E0_200m,35.453760200000005,35.164079,E,E,200
3300.0,E0_300m,35.453760200000005,35.228452600000004,E,E,300
3300.0,E0_400m,35.5342272,35.4698536,E,E,400
3300.0,E0_500m,35.6629744,35.5986008,E,E,500
3300.0,E0_600m,35.8239084,35.711254600000004,E,E,600
3300.0,E0_700m,36.017029199999996,36.017029199999996,E,E,700
3300.0,E0_800m,36.2745236,36.3067104,E,E,800
3300.0,E0_900m,36.4998312,36.515924600000005,E,E,900
3300.0,E0_1000m,36.6607652,36.7090454,E,E,1000
3300.0,E0_1100m,36.7573256,36.8377926,E,E,1100
3300.0,E0_1200m,36.853885999999996,36.9182596,E,E,1200
3300.0,E0_1300m,36.9826332,37.0470068,E,E,1300
3300.0,E0_1400m,37.1435672,37.079193599999996,E,E,1400
3300.0,E0_1500m,37.2884078,37.111380399999994,E,E,1500
3300.0,E0_1600m,37.4493418,37.1596606,E,E,1600
3300.0,E0_1700m,37.6746494,37.2401276,E,E,1700
3300.0,E0_1800m,37.835583400000004,37.3849682,E,E,1800
3300.0,E0_1900m,38.060891,37.497622,E,E,1900
3300.0,E0_2000m,38.2701052,37.578089000000006,E,E,2000
3300.0,E0_2100m,38.4793194,37.5298088,E,E,2100
3300.0,E0_2200m,38.801187399999996,37.513715399999995,E,E,2200
3300.0,E0_2300m,39.332269600000004,37.497622,E,E,2300
3300.0,E0_2400m,40.153033,37.4815286,E,E,2400
3300.0,E0_2500m,41.134730399999995,37.433248400000004,E,E,2500
3300.0,E0_2600m,42.486576,37.4010616,E,E,2600
3300.0,E0_2700m,44.2729434,37.3045012,E,E,2700
3300.0,E0_2800m,46.751327,37.3045012,F,E,2800
3300.0,E0_2900m,50.0021938,37.336687999999995,F,E,2900
3300.0,E0_3000m,52.5771378,37.2884078,F,E,3000
3300.0,E0_3100m,52.609324599999994,37.3205946,F,E,3100
3300.0,E0_3200m,52.4966708,37.336687999999995,F,E,3200
3300.0,E0_3300m,52.544951,37.3205946,F,E,3300
3300.0,E0_3400m,52.6736982,37.336687999999995,F,E,3400
3300.0,E0_3500m,52.834632199999994,37.433248400000004,F,E,3500
3300.0,E0_3600m,52.9311926,37.497622,F,E,3600
3300.0,E0_3700m,52.963379399999994,37.5619956,F,E,3700
3300.0,E0_3800m,52.7219784,37.6263692,F,E,3800
3300.0,E0_3900m,50.726396799999996,37.6746494,F,E,3900
3300.0,E0_4000m,39.750698,37.658556,E,E,4000
3300.0,E0_4100m,35.1479856,37.6907428,E,E,4100
3300.0,E0_4200m,34.842211,37.5941824,D,E,4200
3300.0,E0_4300m,34.987051599999994,37.5941824,D,E,4300
3300.0,E0_4400m,35.1157988,37.610275800000004,E,E,4400
3300.0,E0_4500m,35.2123592,37.5298088,E,E,4500
3300.0,E0_4600m,35.40548,37.4815286,E,E,4600
3300.0,E0_4700m,35.5342272,37.497622,E,E,4700
3300.0,E0_4800m,35.7434414,37.4815286,E,E,4800
3300.0,E0_4900m,35.968749,37.4654352,E,E,4900
3600.0,E0_0m,35.3411064,33.8283268,E,D,0
3600.0,E0_100m,34.7134638,34.118007999999996,D,D,100
3600.0,E0_200m,34.4076892,34.0697278,D,D,200
3600.0,E0_300m,34.278942,34.3111288,D,D,300
3600.0,E0_400m,34.391595800000005,34.359409,D,D,400
3600.0,E0_500m,34.5364364,34.5686232,D,D,500
3600.0,E0_600m,34.761744,34.729557199999995,D,D,600
3600.0,E0_700m,34.8100242,34.761744,D,D,700
3600.0,E0_800m,34.922678,34.9065846,D,D,800
3600.0,E0_900m,35.0353318,34.9709582,E,D,900
3600.0,E0_1000m,35.1157988,35.0192384,E,E,1000
3600.0,E0_1100m,35.1801724,35.1801724,E,E,1100
3600.0,E0_1200m,35.276732800000005,35.3089196,E,E,1200
3600.0,E0_1300m,35.453760200000005,35.4698536,E,E,1300
3600.0,E0_1400m,35.5825074,35.646881,E,E,1400
3600.0,E0_1500m,35.566414,35.7756282,E,E,1500
3600.0,E0_1600m,35.6629744,35.8239084,E,E,1600
3600.0,E0_1700m,35.8560952,35.9365622,E,E,1700
3600.0,E0_1800m,35.968749,36.0653094,E,E,1800
3600.0,E0_1900m,36.2745236,36.194056599999996,E,E,1900
3600.0,E0_2000m,36.612485,36.4193642,E,E,2000
3600.0,E0_2100m,36.9987266,36.4676444,E,E,2100
3600.0,E0_2200m,37.4493418,36.5481114,E,E,2200
3600.0,E0_2300m,38.0930778,36.7090454,E,E,2300
3600.0,E0_2400m,38.8333742,36.902166199999996,E,E,2400
3600.0,E0_2500m,39.7667914,36.9826332,E,E,2500
3600.0,E0_2600m,41.199104000000005,37.1274738,E,E,2600
3600.0,E0_2700m,43.1946856,37.256221,E,E,2700
3600.0,E0_2800m,45.7535362,37.417155,F,E,2800
3600.0,E0_2900m,49.165337,37.4815286,F,E,2900
3600.0,E0_3000m,52.062149000000005,37.5619956,F,E,3000
3600.0,E0_3100m,52.15870939999999,37.6263692,F,E,3100
3600.0,E0_3200m,52.30355,37.7229296,F,E,3200
3600.0,E0_3300m,52.3679236,37.8033966,F,E,3300
3600.0,E0_3400m,52.3679236,37.9321438,F,E,3400
3600.0,E0_3500m,52.464484,38.0769844,F,E,3500
3600.0,E0_3600m,52.5288576,38.060891,F,E,3600
3600.0,E0_3700m,52.56104439999999,38.012610800000004,F,E,3700
3600.0,E0_3800m,52.38401699999999,38.012610800000004,F,E,3800
3600.0,E0_3900m,50.3401552,38.0930778,F,E,3900
3600.0,E0_4000m,39.348363,38.1252646,E,E,4000
3600.0,E0_4100m,34.8100242,38.173544799999995,D,E,4100
3600.0,E0_4200m,34.4881562,38.2057316,D,E,4200
3600.0,E0_4300m,34.6329968,38.2701052,D,E,4300
3600.0,E0_4400m,34.842211,38.350572199999995,D,E,4400
3600.0,E0_4500m,34.9387714,38.3183854,D,E,4500
3600.0,E0_4600m,35.0675186,38.1896382,E,E,4600
3600.0,E0_4700m,35.1801724,38.060891,E,E,4700
3600.0,E0_4800m,35.3089196,38.012610800000004,E,E,4800
3600.0,E0_4900m,35.389386599999995,37.81949,E,E,4900
3900.0,E0_0m,35.5986008,33.7800466,E,D,0
3900.0,E0_100m,35.1801724,34.5364364,E,D,100
3900.0,E0_200m,34.9065846,34.552529799999995,D,D,200
3900.0,E0_300m,34.874397800000004,34.7134638,D,D,300
3900.0,E0_400m,35.003144999999996,34.8904912,E,D,400
3900.0,E0_500m,35.0192384,35.083612,E,E,500
3900.0,E0_600m,35.051425200000004,35.1801724,E,E,600
3900.0,E0_700m,35.244546,35.325013,E,E,700
3900.0,E0_800m,35.3411064,35.40548,E,E,800
3900.0,E0_900m,35.5342272,35.646881,E,E,900
3900.0,E0_1000m,35.7756282,35.8239084,E,E,1000
3900.0,E0_1100m,35.840001799999996,35.888282000000004,E,E,1100
3900.0,E0_1200m,35.968749,35.9526556,E,E,1200
3900.0,E0_1300m,36.0009358,35.9848424,E,E,1300
3900.0,E0_1400m,36.0974962,36.017029199999996,E,E,1400
3900.0,E0_1500m,36.1618698,36.113589600000005,E,E,1500
3900.0,E0_1600m,36.2745236,36.129683,E,E,1600
3900.0,E0_1700m,36.4193642,36.194056599999996,E,E,1700
3900.0,E0_1800m,36.532018,36.3067104,E,E,1800
3900.0,E0_1900m,36.6446718,36.3549906,E,E,1900
3900.0,E0_2000m,36.8216992,36.4032708,E,E,2000
3900.0,E0_2100m,37.095287,36.3871774,E,E,2100
3900.0,E0_2200m,37.3688748,36.4998312,E,E,2200
3900.0,E0_2300m,37.9643306,36.4998312,E,E,2300
3900.0,E0_2400m,38.785094,36.5963916,E,E,2400
3900.0,E0_2500m,39.8633518,36.692952,E,E,2500
3900.0,E0_2600m,41.199104000000005,36.7251388,E,E,2600
3900.0,E0_2700m,43.1785922,36.6285784,E,E,2700
3900.0,E0_2800m,45.8340032,36.5963916,F,E,2800
3900.0,E0_2900m,49.3906446,36.6285784,F,E,2900
3900.0,E0_3000m,52.223083,36.5642048,F,E,3000
3900.0,E0_3100m,52.3679236,36.6607652,F,E,3100
3900.0,E0_3200m,52.432297199999994,36.7251388,F,E,3200
3900.0,E0_3300m,52.464484,36.950446400000004,F,E,3300
3900.0,E0_3400m,52.625418,36.950446400000004,F,E,3400
3900.0,E0_3500m,52.6736982,36.9826332,F,E,3500
3900.0,E0_3600m,52.705885,37.0470068,F,E,3600
3900.0,E0_3700m,52.705885,37.0470068,F,E,3700
3900.0,E0_3800m,52.4483906,37.0470068,F,E,3800
3900.0,E0_3900m,50.291875,37.0309134,F,E,3900
3900.0,E0_4000m,39.3644564,37.079193599999996,E,E,4000
3900.0,E0_4100m,34.8904912,37.175754000000005,D,E,4100
3900.0,E0_4200m,34.5364364,37.2884078,D,E,4200
3900.0,E0_4300m,34.5686232,37.417155,D,E,4300
3900.0,E0_4400m,34.6651836,37.4010616,D,E,4400
3900.0,E0_4500m,34.777837399999996,37.497622,D,E,4500
3900.0,E0_4600m,34.9387714,37.6263692,D,E,4600
3900.0,E0_4700m,35.083612,37.7068362,E,E,4700
3900.0,E0_4800m,35.083612,37.7551164,E,E,4800
3900.0,E0_4900m,35.2928262,37.7551164,E,E,4900
4200.0,E0_0m,37.5459022,33.6030192,E,D,0
4200.0,E0_100m,35.5986008,34.2467552,E,D,100
4200.0,E0_200m,34.9387714,34.198475,D,D,200
4200.0,E0_300m,34.761744,34.3111288,D,D,300
4200.0,E0_400m,34.729557199999995,34.439876,D,D,400
4200.0,E0_500m,34.6973704,34.4720628,D,D,500
4200.0,E0_600m,34.729557199999995,34.5847166,D,D,600
4200.0,E0_700m,34.6973704,34.6651836,D,D,700
4200.0,E0_800m,34.874397800000004,34.6651836,D,D,800
4200.0,E0_900m,34.842211,34.729557199999995,D,D,900
4200.0,E0_1000m,34.8583044,34.777837399999996,D,D,1000
4200.0,E0_1100m,34.9065846,34.761744,D,D,1100
4200.0,E0_1200m,35.0192384,34.8583044,E,D,1200
4200.0,E0_1300m,35.083612,34.9709582,E,D,1300
4200.0,E0_1400m,35.0997054,35.051425200000004,E,E,1400
4200.0,E0_1500m,35.244546,35.0997054,E,E,1500
4200.0,E0_1600m,35.4376668,35.2606394,E,E,1600
4200.0,E0_1700m,35.5342272,35.2928262,E,E,1700
4200.0,E0_1800m,35.791721599999995,35.389386599999995,E,E,1800
4200.0,E0_1900m,36.0814028,35.485947,E,E,1900
4200.0,E0_2000m,36.451550999999995,35.4698536,E,E,2000
4200.0,E0_2100m,37.0470068,35.453760200000005,E,E,2100
4200.0,E0_2200m,37.916050399999996,35.453760200000005,E,E,2200
4200.0,E0_2300m,39.235709199999995,35.4698536,E,E,2300
4200.0,E0_2400m,41.231290800000004,35.5181338,E,E,2400
4200.0,E0_2500m,43.9510754,35.6629744,E,E,2500
4200.0,E0_2600m,47.2824092,35.727348,F,E,2600
4200.0,E0_2700m,51.1448252,35.840001799999996,F,E,2700
4200.0,E0_2800m,55.4739498,36.0653094,F,E,2800
4200.0,E0_2900m,60.8169586,36.2262434,F,E,2900
4200.0,E0_3000m,65.741539,36.2423368,F,E,3000
4200.0,E0_3100m,66.0955938,36.2745236,F,E,3100
4200.0,E0_3200m,65.9990334,36.194056599999996,F,E,3200
4200.0,E0_3300m,65.78981920000001,36.2262434,F,E,3300
4200.0,E0_3400m,65.5484182,36.2745236,F,E,3400
4200.0,E0_3500m,65.16217660000001,36.3388972,F,E,3500
4200.0,E0_3600m,64.8403086,36.4676444,F,E,3600
4200.0,E0_3700m,64.4057868,36.6285784,F,E,3700
4200.0,E0_3800m,63.77814420000001,36.7895124,F,E,3800
4200.0,E0_3900m,60.20540939999999,36.8860728,F,E,3900
4200.0,E0_4000m,40.571461400000004,36.950446400000004,E,E,4000
4200.0,E0_4100m,31.6074376,36.934353,D,E,4100
4200.0,E0_4200m,30.4326194,37.01482,D,E,4200
4200.0,E0_4300m,30.496993,36.934353,D,E,4300
4200.0,E0_4400m,30.6901138,36.8699794,D,E,4400
4200.0,E0_4500m,30.851047800000003,36.853885999999996,D,E,4500
4200.0,E0_4600m,31.060262,36.8056058,D,E,4600
4200.0,E0_4700m,31.172915800000002,36.853885999999996,D,E,4700
4200.0,E0_4800m,31.414316799999998,36.8216992,D,E,4800
4200.0,E0_4900m,31.478690399999998,36.934353,D,E,4900
4500.0,E0_0m,38.785094,34.5686232,E,D,0
4500.0,E0_100m,36.676858599999996,35.2606394,E,E,100
4500.0,E0_200m,36.0009358,35.276732800000005,E,E,200
4500.0,E0_300m,35.888282000000004,35.485947,E,E,300
4500.0,E0_400m,35.8239084,35.7595348,E,E,400
4500.0,E0_500m,35.9365622,35.9365622,E,E,500
4500.0,E0_600m,36.0653094,36.1457764,E,E,600
4500.0,E0_700m,36.1779632,36.21015,E,E,700
4500.0,E0_800m,36.4354576,36.371084,E,E,800
4500.0,E0_900m,36.515924600000005,36.5802982,E,E,900
4500.0,E0_1000m,36.7895124,36.7895124,E,E,1000
4500.0,E0_1100m,36.9182596,37.0470068,E,E,1100
4500.0,E0_1200m,37.111380399999994,37.2240342,E,E,1200
4500.0,E0_1300m,37.2401276,37.3205946,E,E,1300
4500.0,E0_1400m,37.336687999999995,37.417155,E,E,1400
4500.0,E0_1500m,37.5298088,37.497622,E,E,1500
4500.0,E0_1600m,37.6746494,37.5459022,E,E,1600
4500.0,E0_1700m,37.9965174,37.5459022,E,E,1700
4500.0,E0_1800m,38.3344788,37.610275800000004,E,E,1800
4500.0,E0_1900m,38.9138412,37.5941824,E,E,1900
4500.0,E0_2000m,39.831165,37.7068362,E,E,2000
4500.0,E0_2100m,41.1025436,37.8033966,E,E,2100
4500.0,E0_2200m,42.7440704,37.916050399999996,E,E,2200
4500.0,E0_2300m,44.755745399999995,38.012610800000004,E,E,2300
4500.0,E0_2400m,47.0892884,38.0769844,F,E,2400
4500.0,E0_2500m,49.6803258,37.9965174,F,E,2500
4500.0,E0_2600m,52.6415114,38.012610800000004,F,E,2600
4500.0,E0_2700m,55.8119112,37.980424,F,E,2700
4500.0,E0_2800m,59.384646,37.916050399999996,F,E,2800
4500.0,E0_2900m,63.9551716,37.8838636,F,E,2900
4500.0,E0_3000m,68.2682028,37.8516768,F,E,3000
4500.0,E0_3100m,68.960219,37.81949,F,E,3100
4500.0,E0_3200m,69.20162,37.81949,F,E,3200
4500.0,E0_3300m,69.2659936,37.7551164,F,E,3300
4500.0,E0_3400m,69.3464606,37.6263692,F,E,3400
4500.0,E0_3500m,69.41083420000001,37.497622,F,E,3500
4500.0,E0_3600m,69.4269276,37.4654352,F,E,3600
4500.0,E0_3700m,69.3947408,37.2884078,F,E,3700
4500.0,E0_3800m,69.2981804,37.2240342,F,E,3800
4500.0,E0_3900m,65.93465979999999,37.175754000000005,F,E,3900
4500.0,E0_4000m,44.3695038,37.175754000000005,E,E,4000
4500.0,E0_4100m,34.278942,37.095287,D,E,4100
4500.0,E0_4200m,33.1684974,37.0631002,D,E,4200
4500.0,E0_4300m,33.152404000000004,36.9826332,D,E,4300
4500.0,E0_4400m,33.2811512,36.8699794,D,E,4400
4500.0,E0_4500m,33.4420852,36.8216992,D,E,4500
4500.0,E0_4600m,33.6191126,36.8699794,D,E,4600
4500.0,E0_4700m,33.8283268,36.7895124,D,E,4700
4500.0,E0_4800m,33.989260800000004,36.7251388,D,E,4800
4500.0,E0_4900m,34.118007999999996,36.5963916,D,E,4900
4800.0,E0_0m,38.6402534,34.5042496,E,D,0
4800.0,E0_100m,36.2584302,34.987051599999994,E,D,100
4800.0,E0_200m,35.646881,35.0192384,E,E,200
4800.0,E0_300m,35.5181338,35.1962658,E,E,300
4800.0,E0_400m,35.5986008,35.3732932,E,E,400
4800.0,E0_500m,35.679067800000006,35.646881,E,E,500
4800.0,E0_600m,35.8560952,35.8560952,E,E,600
4800.0,E0_700m,36.0814028,36.129683,E,E,700
4800.0,E0_800m,36.194056599999996,36.290617,E,E,800
4800.0,E0_900m,36.2745236,36.4193642,E,E,900
4800.0,E0_1000m,36.290617,36.3871774,E,E,1000
4800.0,E0_1100m,36.4676444,36.5802982,E,E,1100
4800.0,E0_1200m,36.7090454,36.7573256,E,E,1200
4800.0,E0_1300m,36.9182596,36.8216992,E,E,1300
4800.0,E0_1400m,37.111380399999994,36.9182596,E,E,1400
4800.0,E0_1500m,37.336687999999995,36.950446400000004,E,E,1500
4800.0,E0_1600m,37.4654352,37.0631002,E,E,1600
4800.0,E0_1700m,37.835583400000004,37.095287,E,E,1700
4800.0,E0_1800m,38.3183854,37.256221,E,E,1800
4800.0,E0_1900m,39.074775200000005,37.3849682,E,E,1900
4800.0,E0_2000m,40.1691264,37.4493418,E,E,2000
4800.0,E0_2100m,41.633625800000004,37.610275800000004,E,E,2100
4800.0,E0_2200m,43.45218,37.7229296,E,E,2200
4800.0,E0_2300m,45.6569758,37.7712098,F,E,2300
4800.0,E0_2400m,48.1836396,37.81949,F,E,2400
4800.0,E0_2500m,50.9838912,37.9321438,F,E,2500
4800.0,E0_2600m,54.0255438,37.899957,F,E,2600
4800.0,E0_2700m,57.212036999999995,37.916050399999996,F,E,2700
4800.0,E0_2800m,60.7364916,38.012610800000004,F,E,2800
4800.0,E0_2900m,65.03342939999999,38.1574514,F,E,2900
4800.0,E0_3000m,69.0567794,38.2057316,F,E,3000
4800.0,E0_3100m,69.7166088,38.2701052,F,E,3100
4800.0,E0_3200m,69.9901966,38.382759,F,E,3200
4800.0,E0_3300m,70.0545702,38.4310392,F,E,3300
4800.0,E0_3400m,69.9901966,38.5115062,F,E,3400
4800.0,E0_3500m,70.1350372,38.5275996,F,E,3500
4800.0,E0_3600m,70.247691,38.5597864,F,E,3600
4800.0,E0_3700m,70.27987780000001,38.6080666,F,E,3700
4800.0,E0_3800m,70.0706636,38.672440200000004,F,E,3800
4800.0,E0_3900m,66.7554232,38.5919732,F,E,3900
4800.0,E0_4000m,45.141987,38.62416,F,E,4000
4800.0,E0_4100m,35.0997054,38.6402534,E,E,4100
4800.0,E0_4200m,34.0214476,38.6885336,D,E,4200
4800.0,E0_4300m,34.037541,38.704627,D,E,4300
4800.0,E0_4400m,34.2306618,38.704627,D,E,4400
4800.0,E0_4500m,34.520343,38.6402534,D,E,4500
4800.0,E0_4600m,34.6973704,38.5919732,D,E,4600
4800.0,E0_4700m,34.7939308,38.543693,D,E,4700
4800.0,E0_4800m,34.954864799999996,38.4471326,D,E,4800
4800.0,E0_4900m,35.0997054,38.4149458,E,E,4900
5100.0,E0_0m,38.141358,33.6834862,E,D,0
5100.0,E0_100m,35.8239084,34.2467552,E,D,100
5100.0,E0_200m,35.164079,34.214568400000005,E,D,200
5100.0,E0_300m,34.842211,34.3111288,D,D,300
5100.0,E0_400m,34.7939308,34.3433156,D,D,400
5100.0,E0_500m,34.729557199999995,34.4237826,D,D,500
5100.0,E0_600m,34.761744,34.4720628,D,D,600
5100.0,E0_700m,34.842211,34.6329968,D,D,700
5100.0,E0_800m,34.922678,34.7456506,D,D,800
5100.0,E0_900m,35.0353318,34.9065846,E,D,900
5100.0,E0_1000m,35.1801724,35.003144999999996,E,E,1000
5100.0,E0_1100m,35.228452600000004,35.1479856,E,E,1100
5100.0,E0_1200m,35.2928262,35.1801724,E,E,1200
5100.0,E0_1300m,35.3571998,35.276732800000005,E,E,1300
5100.0,E0_1400m,35.5503206,35.3571998,E,E,1400
5100.0,E0_1500m,35.727348,35.5020404,E,E,1500
5100.0,E0_1600m,36.129683,35.6629744,E,E,1600
5100.0,E0_1700m,36.7251388,35.8239084,E,E,1700
5100.0,E0_1800m,37.4493418,35.9204688,E,E,1800
5100.0,E0_1900m,38.495412800000004,36.0814028,E,E,1900
5100.0,E0_2000m,39.815071599999996,36.0974962,E,E,2000
5100.0,E0_2100m,41.4244116,36.1779632,E,E,2100
5100.0,E0_2200m,43.355619600000004,36.2423368,E,E,2200
5100.0,E0_2300m,45.7696296,36.290617,F,E,2300
5100.0,E0_2400m,48.4250406,36.371084,F,E,2400
5100.0,E0_2500m,51.160918599999995,36.4998312,F,E,2500
5100.0,E0_2600m,54.0416372,36.612485,F,E,2600
5100.0,E0_2700m,57.083289799999996,36.6446718,F,E,2700
5100.0,E0_2800m,60.38243680000001,36.5963916,F,E,2800
5100.0,E0_2900m,64.7276548,36.692952,F,E,2900
5100.0,E0_3000m,68.76709819999999,36.773419000000004,F,E,3000
5100.0,E0_3100m,69.45911439999999,36.8377926,F,E,3100
5100.0,E0_3200m,69.7809824,36.950446400000004,F,E,3200
5100.0,E0_3300m,69.9901966,37.0309134,F,E,3300
5100.0,E0_3400m,70.167224,37.0309134,F,E,3400
5100.0,E0_3500m,70.10285040000001,37.111380399999994,F,E,3500
5100.0,E0_3600m,70.00628999999999,37.2240342,F,E,3600
5100.0,E0_3700m,69.90972959999999,37.3045012,F,E,3700
5100.0,E0_3800m,69.7166088,37.4815286,F,E,3800
5100.0,E0_3900m,66.46574199999999,37.6746494,F,E,3900
5100.0,E0_4000m,44.8683992,37.7229296,E,E,4000
5100.0,E0_4100m,34.8904912,37.658556,D,E,4100
5100.0,E0_4200m,33.79614,37.7551164,D,E,4200
5100.0,E0_4300m,33.9248872,37.739022999999996,D,E,4300
5100.0,E0_4400m,34.118007999999996,37.7068362,D,E,4400
5100.0,E0_4500m,34.295035399999996,37.6746494,D,E,4500
5100.0,E0_4600m,34.391595800000005,37.6907428,D,E,4600
5100.0,E0_4700m,34.552529799999995,37.6424626,D,E,4700
