Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
211.5,f_0.78,-4.571705945708544,55.66917729419468,59.40798877347268,base,16716
809.3,f_0.292,-4.989687043788145,52.69469598518556,30.725669679741696,base,16716
809.4,f_0.292,-4.786324797667589,51.624023845896104,33.0334662163451,base,16716
809.5,f_0.292,-4.6038209702755495,50.59417671777129,35.295224543245745,base,16716
1171.8,f_0.415,-4.9978639280561765,58.83256522694418,67.71388891930448,base,16716
1171.9,f_0.415,-4.789714558368914,57.76113481852441,70.2960384100608,base,16716
1172.0,f_0.415,-4.634103776232443,56.72451360840387,72.83184686305479,base,16716
1210.1,f_0.433,-5.0133529537944455,58.483495518858575,53.79530693293034,base,16716
1210.2,f_0.433,-4.839286239594216,57.40097622277879,56.36135592051064,base,16716
1210.3,f_0.433,-4.630355804337931,56.36519341148322,58.88110135004756,base,16716
1795.0,f_0.623,-4.613654600544024,51.704409463587076,27.53160317174338,base,16716
1808.6,f_0.628,-4.842217735059684,56.8664110930576,118.32292479730216,base,16716
1808.7,f_0.628,-4.691421953889936,55.816968150504145,120.81816240539644,base,16716
1808.8,f_0.628,-4.517557998620205,54.8064175315608,123.26822443350451,base,16716
2209.7,f_0.745,-4.504775095670155,57.01652543984217,57.38111378869658,base,16716
2682.0,f_0.939,-5.192568138274112,56.052717255556914,54.439031864757865,base,16716
2682.1,f_0.939,-4.977490121056611,54.93928258041728,56.89503348216456,base,16716
2682.2,f_0.939,-4.77245765273608,53.87171243824613,59.30331052304389,base,16716
2682.3,f_0.939,-4.577049963281823,52.84785382375977,61.6658170642904,base,16716
3008.6,f_0.1067,-4.874073015208751,58.29486131441959,53.344223328638044,base,16716
3008.7,f_0.1067,-4.668011500687577,57.250655149784784,55.9035523741102,base,16716
3008.8,f_0.1067,-4.516332061533639,56.24037876561208,58.417718098967015,base,16716
3024.5,f_0.1071,-4.884923859568353,65.17180332498931,222.73518478542414,base,16716
3024.6,f_0.1071,-4.720468139295626,64.11586292503772,225.60141557056087,base,16716
3024.7,f_0.1071,-4.562244346694655,63.0953162381482,228.42202391223066,base,16716
3206.8,f_0.1144,-5.2046464319664665,65.75323691339254,108.40982769342573,base,16716
3206.9,f_0.1144,-5.017595757799995,64.63083084794722,111.29907956642846,base,16716
3207.0,f_0.1144,-4.838230832222727,63.548547640163996,114.13994913110896,base,16716
3207.1,f_0.1144,-4.666259440799578,62.50473340081378,116.93415610138146,base,16716
3207.2,f_0.1144,-4.501395035607949,61.49779833971849,119.68334912129788,base,16716
3438.5,f_0.1225,-5.0403551484778575,54.483907163556395,30.54789496388151,base,16716
3438.6,f_0.1225,-4.8317793828030275,53.40306710629966,32.935221718568705,base,16716
3438.7,f_0.1225,-4.632938568111555,52.36670654624451,35.27621908757478,base,16716
3456.1,f_0.1228,-4.71007661270189,55.42669286873475,159.09633682895355,base,16716
3456.2,f_0.1228,-4.538879321319449,54.41137279783152,161.5287388065583,base,16716
3627.9,f_0.1293,-4.778353674948512,52.22233901125831,52.44963360508104,base,16716
3628.0,f_0.1293,-4.600709239790142,51.1931879585727,54.738170086103004,base,16716
4462.4,f_0.1571,-5.032216194053802,61.023859547902376,255.3567101735091,base,16716
4462.5,f_0.1571,-4.81369754162202,59.94706429002678,258.0365792933794,base,16716
4462.6,f_0.1571,-4.643586079922848,58.90832194546452,260.6700125524505,base,16716
5140.2,f_0.1846,-5.003563604378094,58.31659694270904,40.103319514092554,base,16716
5140.3,f_0.1846,-4.819391061168936,57.23852807867192,42.66210643187631,base,16716
5140.4,f_0.1846,-4.635455388601635,56.201604520974065,45.17453879577405,base,16716
6244.3,f_0.2213,-4.873522909854309,54.26754189912911,51.09321341678843,base,16716
6244.4,f_0.2213,-4.706980543992678,53.214618593321205,53.4721157831157,base,16716
6820.6,f_0.2383,-5.222572775258101,50.08227647333128,32.274875416887795,base,16716
6820.7,f_0.2383,-4.964283786647776,48.97179597596089,34.464106955326955,base,16716
6820.8,f_0.2383,-4.75706479496278,47.90766912371648,36.60576784581649,base,16716
6820.9,f_0.2383,-4.511352840176279,46.898506561486094,38.702315207904256,base,16716
