Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
134.4,f_0.53,-4.6176430801126145,57.391044838799594,53.506305742481395,base,22278
142.1,f_0.58,-5.054133246357395,56.500024478170985,49.77599031622526,base,22278
142.2,f_0.58,-4.855564503476728,55.41386383213026,52.25320757874148,base,22278
142.3,f_0.58,-4.669574768605571,54.369307973841806,54.68372909357164,base,22278
204.0,f_0.82,-4.586534786961423,57.68202189615691,42.30402385831168,base,22278
673.6,f_0.248,-5.04255205133493,53.993458761368686,37.86421396404649,base,22278
673.7,f_0.248,-4.8319032725693845,52.91259099071455,40.22961451080745,base,22278
673.8,f_0.248,-4.631182867081591,51.876623170445605,42.548703228897594,base,22278
2252.1,f_0.802,-4.984784614093876,60.79278080229168,44.22209705998042,base,22278
2252.2,f_0.802,-4.784623936834471,59.72248913536543,46.891926788778036,base,22278
2252.3,f_0.802,-4.640736749058512,58.684384169021534,49.51534915008507,base,22278
2282.5,f_1.741,-4.806064854068843,57.203565966049645,2198.330243851596,base,22278
2282.6,f_1.741,-4.572258547337604,56.18077916256151,2200.8417452402145,base,22278
2996.3,f_0.1076,-5.180817736834875,59.28906173997646,145.1475311171321,base,22278
2996.4,f_0.1076,-4.9783683062732464,58.17543062007297,147.748201256701,base,22278
2996.5,f_0.1076,-4.784821937982713,57.10509466147787,150.3010231768901,base,22278
2996.6,f_0.1076,-4.599829683789061,56.07614036019236,152.80784680024132,base,22278
3437.4,f_0.1225,-4.57260714444633,57.528281394770225,44.94925892342576,base,22278
3606.4,f_0.1292,-5.154514110849959,60.78910377221246,58.372687924961525,base,22278
3606.5,f_0.1292,-4.980747812983459,59.674940370934934,61.04039203731746,base,22278
3606.6,f_0.1292,-4.778134972341412,58.60610024643199,63.66031479994999,base,22278
3606.7,f_0.1292,-4.596097408685331,57.577980832693534,66.23427658849566,base,22278
3977.7,f_0.1423,-4.890705224931686,54.76936082291414,56.367643491734405,base,22278
3977.8,f_0.1423,-4.695260258413292,53.71905927466863,58.76909633690096,base,22278
3977.9,f_0.1423,-4.508616399123753,52.71050883788304,61.12546301807627,base,22278
4390.5,f_0.1559,-5.136222763839342,60.34709205091892,63.56017809809389,base,22278
4390.6,f_0.1559,-4.942913588985789,59.24139193854433,66.20850089345471,base,22278
4390.7,f_0.1559,-4.778474259776253,58.17247591747794,68.80903894621777,base,22278
4390.8,f_0.1559,-4.573459889764138,57.14942038089704,71.36384240008319,base,22278
4410.9,f_0.1525,-4.6341723626632,60.671129733435684,3571.0209912314417,base,22278
5260.9,f_0.1843,-4.948599162341232,56.813273098985164,53.113803981842636,base,22278
5261.0,f_0.1843,-4.757998391391816,55.74893740682116,55.60600034861247,base,22278
5261.1,f_0.1843,-4.572696851328075,54.726052557360184,58.05246974686902,base,22278
6397.3,f_0.2204,-4.910657596025487,67.23905960750398,79.92421361602479,base,22278
6397.4,f_0.2204,-4.748342733620063,66.17688382804957,82.88258012688559,base,22278
6397.5,f_0.2204,-4.592124012498395,65.14965323919775,85.7950253976214,base,22278
7347.5,f_0.2521,-4.76289491450018,65.15909463380096,74.05028814569842,base,22278
7347.6,f_0.2521,-4.602614168033838,64.12951746009679,76.91712934215862,base,22278
7618.7,f_0.2607,-4.690744958277655,62.63041150348892,84.76802634194858,base,22278
7618.8,f_0.2607,-4.541355997700691,61.614537414939264,87.52243805683317,base,22278
