Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
648.6,f_0.87,-4.7372535785523695,59.1363065114393,60.10052392506849,base,5178
648.7,f_0.87,-4.567331731638511,58.11462180706216,62.69847567196658,base,5178
4653.7,f_0.637,-4.83756484820038,66.07220276773519,86.07821827755043,base,5178
4653.8,f_0.637,-4.666521976603697,65.0283298007008,88.98523991428189,base,5178
4653.9,f_0.637,-4.54805331146833,64.01095756324521,91.84678101789868,base,5178
6205.6,f_0.863,-5.016117604570063,60.116628602586694,58.54188894702513,base,5178
6205.7,f_0.863,-4.861594974882983,59.02911897627522,61.18072230761036,base,5178
6205.8,f_0.863,-4.671308819149651,57.98417522128436,63.772842580004095,base,5178
6205.9,f_0.863,-4.504641862104215,56.97651386458282,66.31991643377678,base,5178
6291.5,f_0.855,-4.500000000000028,72.30615724936561,3889.5143981769024,base,5178
6291.8,f_0.855,-4.500000000000028,72.05411937954752,3899.252366318786,base,5178
