Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
600.2,f_0.59,-8.999999999999986,57.383537316360005,3703.800274200085,attack,5178
600.2,f_0.60,-8.999999999999986,59.63033998482001,3463.426426499933,attack,5178
600.2,f_0.63,-8.999999999999986,68.31657709248,3443.4717182040886,attack,5178
600.3,f_0.59,-8.999999999999986,55.37029131636001,3706.275543600085,attack,5178
600.3,f_0.60,-8.999999999999986,57.617093984820016,3466.002136799933,attack,5178
600.3,f_0.63,-8.999999999999986,66.30333109248001,3446.4357374040887,attack,5178
600.4,f_0.59,-8.999999999999986,53.35704531636001,3708.660813000085,attack,5178
600.4,f_0.60,-8.999999999999986,55.603847984820014,3468.487847099933,attack,5178
600.4,f_0.63,-8.999999999999986,64.29008509248,3449.3097566040888,attack,5178
600.4,f_1.62,-4.500000000000028,78.99833425943314,3367.5145839914535,attack,5178
600.5,f_0.59,-8.999999999999986,51.34379931636001,3710.956082400085,attack,5178
600.5,f_0.60,-8.999999999999986,53.59060198482002,3470.8835573999327,attack,5178
600.5,f_0.63,-8.999999999999986,62.27683909248001,3452.0937758040886,attack,5178
600.5,f_1.62,-4.505883329857383,77.99039519384402,3371.0010608390153,attack,5178
600.6,f_0.59,-6.006940000000043,50.00008288,3713.191282400085,attack,5178
600.6,f_0.60,-8.999999999999986,51.577355984820024,3473.1892676999328,attack,5178
600.6,f_0.63,-8.999999999999986,60.26359309248001,3454.787795004089,attack,5178
600.6,f_1.62,-4.566531417347406,76.9688895149719,3374.4418723724034,attack,5178
600.7,f_0.60,-7.0510300000000825,50.00008288,3475.424467699933,attack,5178
600.7,f_0.63,-8.999999999999986,58.25034709248001,3457.391814204089,attack,5178
600.7,f_1.62,-4.628071795638604,75.93361762271833,3377.836403187835,attack,5178
600.8,f_0.63,-8.999999999999986,56.23710109248002,3459.9058334040888,attack,5178
600.8,f_1.62,-4.690470986835749,74.8843874057891,3381.1840292933985,attack,5178
600.9,f_0.63,-8.999999999999986,54.22385509248002,3462.329852604089,attack,5178
600.9,f_1.62,-4.75368665969178,73.821016222136,3384.484118532365,attack,5178
601.0,f_0.63,-8.999999999999986,52.21060909248003,3464.663871804089,attack,5178
601.0,f_1.62,-4.8176662627759015,72.7433331851506,3387.7360311087036,attack,5178
601.1,f_0.63,-8.999999999999986,50.197363092480025,3466.907891004089,attack,5178
601.1,f_1.62,-4.882345463357254,71.65118179907037,3390.9391202304087,attack,5178
601.2,f_1.62,-4.947646366491902,70.54442299276432,3394.092732888449,attack,5178
601.3,f_1.62,-4.84887721655042,69.4597582526853,3397.1978567743236,attack,5178
601.4,f_1.62,-4.734381557866847,68.40070550447983,3400.2556368446194,attack,5178
601.5,f_1.62,-4.622227952429583,67.36674084488905,3403.267194635391,attack,5178
601.6,f_1.62,-4.51240637873326,66.3573426124047,3406.2336283623754,attack,5178
610.4,f_1.63,-8.999999999999986,67.51901260048983,3003.111295433195,attack,5178
610.5,f_1.63,-8.999999999999986,65.50576660048984,3006.0396603692457,attack,5178
610.6,f_1.63,-8.999999999999986,63.49252060048983,3008.8780253052964,attack,5178
610.7,f_1.63,-8.999999999999986,61.47927460048984,3011.626390241347,attack,5178
610.8,f_1.63,-8.999999999999986,59.466028600489835,3014.2847551773975,attack,5178
610.9,f_1.60,-8.999999999999986,51.56004878004,3003.4706232000485,attack,5178
610.9,f_1.63,-8.999999999999986,57.45278260048984,3016.8531201134483,attack,5178
611.0,f_1.60,-6.973659999999988,50.00008288,3005.7058232000486,attack,5178
611.0,f_1.63,-8.999999999999986,55.439536600489845,3019.331485049499,attack,5178
611.1,f_1.63,-8.999999999999986,53.42629060048985,3021.7198499855494,attack,5178
611.2,f_1.63,-8.999999999999986,51.41304460048985,3024.0182149216002,attack,5178
611.3,f_1.63,-6.316493605058007,50.00008288,3026.2534149216003,attack,5178
615.1,f_0.66,-8.999999999999986,77.35626408260362,3004.257861738527,attack,5178
615.2,f_0.66,-8.999999999999986,75.34301808260362,3007.6259904358817,attack,5178
615.3,f_0.66,-8.999999999999986,73.32977208260363,3010.9041191332362,attack,5178
615.4,f_0.66,-8.999999999999986,71.31652608260362,3014.0922478305906,attack,5178
615.5,f_0.66,-8.999999999999986,69.30328008260362,3017.1903765279453,attack,5178
615.6,f_0.66,-8.999999999999986,67.29003408260363,3020.1985052253,attack,5178
615.7,f_0.66,-8.999999999999986,65.27678808260363,3023.1166339226543,attack,5178
615.8,f_0.66,-8.999999999999986,63.263542082603635,3025.944762620009,attack,5178
615.9,f_0.66,-8.999999999999986,61.25029608260364,3028.6828913173636,attack,5178
616.0,f_0.66,-8.999999999999986,59.23705008260364,3031.331020014718,attack,5178
616.1,f_0.66,-8.999999999999986,57.22380408260364,3033.8891487120727,attack,5178
616.2,f_0.66,-8.999999999999986,55.21055808260365,3036.3572774094273,attack,5178
616.3,f_0.66,-8.999999999999986,53.19731208260365,3038.7354061067817,attack,5178
616.3,f_1.64,-5.214919247858099,60.083749936373266,3012.9679779971193,attack,5178
616.4,f_0.66,-8.999999999999986,51.18406608260365,3041.0235348041365,attack,5178
616.5,f_0.66,-5.292869735458474,50.00008288,3043.2587348041366,attack,5178
633.6,f_0.65,-8.999999999999986,60.73624285590001,3003.7137465000537,attack,5178
633.7,f_0.65,-8.999999999999986,58.72299685590001,3006.3388950000535,attack,5178
633.8,f_0.65,-8.999999999999986,56.70975085590001,3008.8740435000536,attack,5178
633.9,f_0.65,-8.999999999999986,54.69650485590002,3011.3191920000536,attack,5178
634.0,f_0.65,-8.999999999999986,52.68325885590002,3013.6743405000534,attack,5178
634.1,f_0.65,-8.999999999999986,50.67001285590002,3015.9394890000535,attack,5178
641.5,f_0.68,-8.999999999999986,70.45835648143024,3003.9617376228084,attack,5178
641.6,f_0.68,-8.999999999999986,68.44511048143025,3007.0215027699037,attack,5178
641.7,f_0.68,-8.999999999999986,66.43186448143025,3009.991267916999,attack,5178
641.8,f_0.68,-8.999999999999986,64.41861848143026,3012.871033064094,attack,5178
641.9,f_0.68,-8.999999999999986,62.405372481430256,3015.660798211189,attack,5178
642.0,f_0.68,-8.999999999999986,60.39212648143026,3018.3605633582843,attack,5178
642.1,f_0.68,-8.999999999999986,58.378880481430265,3020.9703285053793,attack,5178
642.2,f_0.68,-8.999999999999986,56.36563448143026,3023.4900936524746,attack,5178
642.3,f_0.68,-8.999999999999986,54.35238848143027,3025.9198587995697,attack,5178
642.4,f_0.68,-8.999999999999986,52.33914248143027,3028.2596239466648,attack,5178
642.5,f_0.68,-8.999999999999986,50.32589648143028,3030.50938909376,attack,5178
642.8,f_1.68,-5.114388962465313,56.16291605125301,3008.5077026118493,attack,5178
642.9,f_1.68,-4.929863182344114,55.060135236541726,3010.96910681744,attack,5178
643.0,f_1.68,-4.752175851622589,53.997102011588865,3013.382989264515,attack,5178
643.1,f_1.68,-4.581150106386325,52.972326219690885,3015.7510602105253,attack,5178
645.9,f_0.67,-8.999999999999986,63.79497119715026,3003.1614433654945,attack,5178
646.0,f_0.67,-8.999999999999986,61.78172519715026,3005.923329030606,attack,5178
646.1,f_0.67,-8.999999999999986,59.76847919715026,3008.595214695718,attack,5178
646.2,f_0.67,-8.999999999999986,57.75523319715027,3011.1771003608296,attack,5178
646.3,f_0.67,-8.999999999999986,55.74198719715027,3013.668986025941,attack,5178
646.4,f_0.67,-8.999999999999986,53.72874119715027,3016.070871691053,attack,5178
646.5,f_0.67,-8.999999999999986,51.715495197150275,3018.382757356165,attack,5178
646.6,f_0.67,-7.6685665111727275,50.00008288,3020.617957356165,attack,5178
648.6,f_0.87,-4.865241224925114,59.1076764428716,59.77601083254586,attack,5178
648.7,f_0.87,-4.685993274761557,58.05944786326709,62.37149608754899,attack,5178
648.8,f_0.87,-4.514166973972635,57.04965579619125,64.9218396728124,attack,5178
