Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
138.0,f_0.59,-4.887334151659175,48.39367493991876,59.49727526154385,attack,5021
138.1,f_0.59,-4.666486238493022,47.3498099672853,61.61399765764233,attack,5021
144.2,f_0.63,-4.716852867049326,53.195103397145814,35.280549707541496,attack,5021
144.3,f_0.63,-4.521392929269403,52.18369492722582,37.613365738692345,attack,5021
600.2,f_0.166,-8.999999999999986,54.782878085330516,3540.898034282016,attack,5021
600.2,f_0.168,-8.999999999999986,62.246151860570244,3528.6450786447394,attack,5021
600.2,f_1.148,-8.999999999999986,59.987308633079905,3309.9177990480157,attack,5021
600.3,f_0.166,-8.999999999999986,52.76963208533052,3543.257044004464,attack,5021
600.3,f_0.168,-8.999999999999986,60.23290586057025,3531.3377260049983,attack,5021
600.3,f_1.148,-8.999999999999986,57.97406263307991,3312.509467248016,attack,5021
600.4,f_0.166,-8.999999999999986,50.756386085330526,3545.5260537269123,attack,5021
600.4,f_0.168,-8.999999999999986,58.21965986057025,3533.940373365257,attack,5021
600.4,f_1.148,-8.999999999999986,55.960816633079915,3315.011135448016,attack,5021
600.5,f_0.168,-8.999999999999986,56.20641386057026,3536.4530207255157,attack,5021
600.5,f_1.148,-8.999999999999986,53.94757063307992,3317.422803648016,attack,5021
600.6,f_0.168,-8.999999999999986,54.193167860570256,3538.875668085774,attack,5021
600.6,f_1.148,-8.999999999999986,51.934324633079925,3319.744471848016,attack,5021
600.7,f_0.168,-8.999999999999986,52.17992186057026,3541.208315446033,attack,5021
600.7,f_1.148,-8.646819999999629,50.00008288,3321.979671848016,attack,5021
600.8,f_0.168,-8.999999999999986,50.166675860570265,3543.4509628062915,attack,5021
607.7,f_1.149,-8.999999999999986,51.41306168957991,3002.4810652563683,attack,5021
607.8,f_1.149,-6.3165699999995795,50.00008288,3004.7162652563684,attack,5021
649.7,f_1.168,-8.999999999999986,50.83637282400598,3003.9863196314695,attack,5021
653.7,f_0.198,-8.999999999999986,57.40836947809645,3003.9208896012105,attack,5021
653.8,f_0.198,-8.999999999999986,55.39512347809645,3006.3972690963287,attack,5021
653.9,f_0.198,-8.999999999999986,53.381877478096456,3008.7836485914468,attack,5021
654.0,f_0.198,-8.999999999999986,51.36863147809646,3011.080028086565,attack,5021
654.1,f_0.198,-6.117949511817287,50.00008288,3013.315228086565,attack,5021
654.1,f_0.203,-4.5062519856014305,56.6079947223562,2976.372419285297,attack,5021
654.2,f_0.203,-4.522805760722015,55.596270210517254,2978.857790829036,attack,5021
656.7,f_0.204,-8.511988204011338,50.00008288,3002.361090166894,attack,5021
664.0,f_1.176,-8.999999999999986,52.868933820161494,3002.509113857965,attack,5021
664.1,f_1.176,-8.999999999999986,50.8556878201615,3004.7825627578086,attack,5021
666.6,f_1.183,-8.999999999999986,64.89447215152117,3003.818722017834,attack,5021
666.7,f_1.183,-8.999999999999986,62.88122615152117,3006.6297596921354,attack,5021
