Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
280.7,f_0.97,-4.86746166397463,56.30742563997887,36.4756931939245,base,22586
280.8,f_0.97,-4.679138174574824,55.26073050515552,38.946064795539,base,22586
398.1,f_0.145,-4.68515857320309,61.4393585662393,160.03004865904495,base,22586
398.2,f_0.145,-4.518284899164051,60.428645344005695,162.73144634266657,base,22586
445.4,f_0.164,-5.183370782798775,57.74162649645262,237.96918607736808,base,22586
445.5,f_0.164,-5.0514743124372785,56.61164200160627,240.4999487264157,base,22586
445.6,f_0.164,-4.9101560295794044,55.51326955872553,242.98160981516756,base,22586
445.7,f_0.164,-4.760770909848482,54.44831367081789,245.41566319482092,base,22586
445.8,f_0.164,-4.6046163012998775,53.41828863191491,247.8036704114613,base,22586
460.0,f_0.175,-4.855440512790956,54.487844756819676,63.19638235668128,base,22586
460.1,f_0.175,-4.687956317344906,53.43917705636752,65.58532336790051,base,22586
460.2,f_0.175,-4.513016567967583,52.42964232821258,67.92913421344007,base,22586
617.3,f_0.233,-5.105071926061058,53.35673837890547,55.281070573392675,base,22586
617.4,f_0.233,-4.8936408095960005,52.2620602916437,57.61738984398749,base,22586
617.5,f_0.233,-4.6425836041346,51.22354219490042,59.90728327854096,base,22586
827.8,f_0.306,-5.146415685052723,58.28880636100003,67.16241618719641,base,22586
827.9,f_0.306,-4.9449492448395205,57.1826508846249,69.71870517503805,base,22586
828.0,f_0.306,-4.769417515641123,56.11576080288107,72.22729998772328,base,22586
828.1,f_0.306,-4.570870050647002,55.09328459777164,74.69018609990205,base,22586
1670.9,f_0.597,-4.54050901044166,58.72717627856767,61.95804246719135,base,22586
2299.2,f_0.787,-4.583546961796436,55.77311580805669,1066.3949259725193,base,22586
3021.0,f_0.1040,-5.131613160322708,64.66090356814928,90.51017614028649,base,22586
3021.1,f_0.1040,-4.940067631517664,63.555840079384566,93.35137170562953,base,22586
3021.2,f_0.1040,-4.791270380589623,62.48406164286895,96.14465456716667,base,22586
3021.3,f_0.1040,-4.613774622325941,61.45198794250237,98.89179968248055,base,22586
3117.5,f_0.1081,-5.190860424262063,60.30807431101303,43.927912397571255,base,22586
3117.6,f_0.1081,-4.970030959675,59.196308205519486,46.57421977307169,base,22586
3117.7,f_0.1081,-4.817629844177169,58.11863331515612,49.17235085013036,base,22586
3117.8,f_0.1081,-4.621361724260993,57.08486242560928,51.72426830994641,base,22586
3142.0,f_0.1072,-4.871913171442053,66.08419107658139,1272.4280034038338,base,22586
3142.1,f_0.1072,-4.658551693811646,65.04210101398589,1275.3356406678636,base,22586
3142.2,f_0.1072,-4.535160962173599,64.02761271771342,1278.1979263222715,base,22586
3249.3,f_0.1122,-5.347292308081428,51.748643044857836,30.334931348120826,base,22586
3249.4,f_0.1122,-5.081757603259369,50.61188435955434,32.59748127612758,base,22586
3249.5,f_0.1122,-4.8754119077944935,49.521283968252156,34.81127708505639,base,22586
3249.6,f_0.1122,-4.665811421658397,48.4775699480957,36.97841477976861,base,22586
3387.3,f_0.1172,-5.0071747991972515,60.60941055037236,145.36990277919023,base,22586
3387.4,f_0.1172,-4.815796428301731,59.53214578413983,148.03122341291933,base,22586
3387.5,f_0.1172,-4.639991903840652,58.4942074352021,150.64614412761003,base,22586
3448.1,f_0.1193,-4.545875579847127,63.29825079610435,176.4745969775163,base,22586
3611.2,f_0.1236,-4.855917789112141,53.58024768412235,49.78024126227258,base,22586
3611.3,f_0.1236,-4.658951011194183,52.53806829662428,52.12889917426952,base,22586
3874.2,f_0.1328,-4.725526551021488,53.8167513121326,112.40939849389206,base,22586
3874.3,f_0.1328,-4.534225300718511,52.80247231771368,114.76987630365511,base,22586
4382.4,f_0.1507,-4.69427809944964,52.008231195653195,27.660291269426313,base,22586
4834.8,f_0.1652,-4.500000000000028,71.5873488929461,1616.221498595422,base,22586
4846.9,f_0.1681,-5.070692962297798,55.80622544833086,52.11222788072373,base,22586
4847.0,f_0.1681,-4.8741402532685285,54.71590951851621,54.55824384532342,base,22586
4847.1,f_0.1681,-4.6538403773268655,53.67487334915046,56.95772140614984,base,22586
5494.7,f_0.1908,-4.844484597087764,69.34669293676836,117.97021551444126,base,22586
5494.8,f_0.1908,-4.679946468124072,68.29981699152782,121.02348547213025,base,22586
5494.9,f_0.1908,-4.52567052890771,67.28745164823434,124.03149872453015,base,22586
5514.0,f_0.1914,-5.1667164500256035,51.85886896710798,38.13235469538122,base,22586
5514.1,f_0.1914,-4.936578362027966,50.7545860069925,40.40128394726068,base,22586
5514.2,f_0.1914,-4.718030253513028,49.69919094746315,42.62303289660501,base,22586
5514.3,f_0.1914,-4.510544381028616,48.690209232693334,44.799676402139056,base,22586
6114.0,f_0.2138,-5.07032771459528,54.589806572970105,48.6877937371949,base,22586
6114.1,f_0.2138,-4.843403535271484,53.50636626255109,51.079738369708565,base,22586
6114.2,f_0.2138,-4.626492307473882,52.471447692323025,53.425418079147484,base,22586
6375.0,f_0.2231,-5.1382294209623325,52.74450318924127,27.99203561293165,base,22586
6375.1,f_0.2231,-4.945367259371629,51.638254205523396,30.30046830247734,base,22586
6375.2,f_0.2231,-4.716229646501304,50.58326193097893,32.56173869555802,base,22586
6375.3,f_0.2231,-4.516939443711898,49.57284967905724,34.77783969420158,base,22586
6538.6,f_0.2280,-4.549781191289277,67.58927303348084,150.7646353728632,base,22586
6870.4,f_1.2348,-4.53774501742533,56.53007986319874,4969.4339088077795,base,22586
7086.4,f_1.2447,-4.512595812186895,61.54572958186754,1832.8996246349984,base,22586
7109.2,f_0.2474,-4.867554388313273,61.525370723450585,97.96454556135174,base,22586
7109.3,f_0.2474,-4.6887063076816915,60.476535254660035,100.66808411199057,base,22586
7109.4,f_0.2474,-4.521833843360561,59.46502815490334,103.32640432419578,base,22586
7289.2,f_0.2528,-4.567751045767245,61.82495165912715,44.275392413154165,base,22586
7713.8,f_0.2686,-5.076864540174064,52.48914188443204,49.80633945066224,base,22586
7713.9,f_0.2686,-4.853517014745741,51.403439249335506,52.10427498980659,base,22586
7714.0,f_0.2686,-4.632119679115583,50.367261869835424,54.35588933215978,base,22586
