scenario,interval_begin,link,pos,interval_flow,interval_harmonicMeanSpeed,interval_id_combined
attack,2400.0,E0,300,3982.4,26.649,E0_300m
attack,2400.0,E0,400,3989.6,26.608999999999998,E0_400m
attack,2400.0,E0,500,3998.8,26.5165,E0_500m
attack,2400.0,E0,600,4002.0,26.381666666666668,E0_600m
attack,2400.0,E0,700,4006.8,26.251333333333335,E0_700m
attack,2400.0,E0,800,4010.0,26.139833333333332,E0_800m
attack,2400.0,E0,900,4018.8,26.02016666666666,E0_900m
attack,2400.0,E0,1000,4023.2,25.904333333333334,E0_1000m
attack,2400.0,E0,1100,4028.3999999999996,25.803666666666665,E0_1100m
attack,2400.0,E0,1200,4025.2,25.718333333333327,E0_1200m
attack,2400.0,E0,1300,4021.6,25.670166666666667,E0_1300m
attack,2400.0,E0,1400,4016.4,25.616833333333332,E0_1400m
attack,2400.0,E0,1500,4012.4,25.551499999999997,E0_1500m
attack,2400.0,E0,1600,4004.4,25.482333333333337,E0_1600m
attack,2400.0,E0,1700,4006.8,25.4225,E0_1700m
attack,2400.0,E0,1800,4002.8,25.374499999999998,E0_1800m
attack,2400.0,E0,1900,4006.0,25.33233333333333,E0_1900m
attack,2400.0,E0,2000,4002.4,25.27133333333333,E0_2000m
attack,2400.0,E0,2100,3996.8,25.183833333333332,E0_2100m
attack,2400.0,E0,2200,3993.2,25.056999999999995,E0_2200m
attack,2400.0,E0,2300,3995.6000000000004,24.847666666666665,E0_2300m
attack,2400.0,E0,2400,3995.6,24.513499999999997,E0_2400m
attack,2400.0,E0,2500,3987.2,24.017666666666663,E0_2500m
attack,2400.0,E0,2600,3983.2,23.311833333333333,E0_2600m
attack,2400.0,E0,2700,3979.6,22.33483333333333,E0_2700m
attack,2400.0,E0,2800,3981.6,21.12016666666667,E0_2800m
attack,2400.0,E0,2900,3968.8,19.6725,E0_2900m
attack,2400.0,E0,3000,3970.4,17.964666666666666,E0_3000m
attack,2400.0,E0,3100,3951.6000000000004,17.7825,E0_3100m
attack,2400.0,E0,3200,3934.8,17.83166666666667,E0_3200m
attack,2400.0,E0,3300,3920.3999999999996,17.837833333333336,E0_3300m
attack,2400.0,E0,3400,3905.6,17.819333333333333,E0_3400m
attack,2400.0,E0,3500,3886.8,17.803833333333333,E0_3500m
attack,2400.0,E0,3600,3873.6,17.807166666666667,E0_3600m
attack,2400.0,E0,3700,3863.2,17.811833333333333,E0_3700m
attack,2400.0,E0,3800,3850.4,17.798833333333334,E0_3800m
attack,2400.0,E0,3900,3839.2,17.814833333333336,E0_3900m
attack,2400.0,E0,4000,3828.3999999999996,19.268499999999996,E0_4000m
attack,2400.0,E0,4100,3825.2,26.484833333333334,E0_4100m
attack,2400.0,E0,4200,3833.6,27.366166666666672,E0_4200m
attack,2400.0,E0,4300,3836.0,27.282833333333336,E0_4300m
attack,2400.0,E0,4400,3845.6000000000004,27.098999999999997,E0_4400m
attack,2400.0,E0,4500,3851.2,26.910333333333334,E0_4500m
attack,2400.0,E0,4600,3851.2,26.73233333333333,E0_4600m
attack,2400.0,E0,4700,3854.4,26.583333333333336,E0_4700m
attack,2400.0,E0,4800,3852.8,26.450833333333335,E0_4800m
attack,2400.0,E0,4900,3857.2,26.307499999999997,E0_4900m
attack,2400.0,E0,5000,3864.4,26.171833333333332,E0_5000m
attack,2700.0,E0,0,0.0,-1.0,E0_0m
attack,2700.0,E0,100,3959.6,26.293833333333332,E0_100m
attack,2700.0,E0,200,3961.2,26.730999999999998,E0_200m
attack,2700.0,E0,300,3968.0,26.746,E0_300m
attack,2700.0,E0,400,3965.2,26.668,E0_400m
attack,2700.0,E0,500,3962.7999999999997,26.58316666666667,E0_500m
attack,2700.0,E0,600,3960.4,26.4805,E0_600m
attack,2700.0,E0,700,3961.6000000000004,26.37833333333333,E0_700m
attack,2700.0,E0,800,3962.4,26.276333333333334,E0_800m
attack,2700.0,E0,900,3967.2,26.181333333333335,E0_900m
attack,2700.0,E0,1000,3964.4,26.08683333333333,E0_1000m
attack,2700.0,E0,1100,3964.8,25.9985,E0_1100m
attack,2700.0,E0,1200,3960.0,25.931166666666666,E0_1200m
attack,2700.0,E0,1300,3960.8,25.875500000000002,E0_1300m
attack,2700.0,E0,1400,3964.0,25.808333333333337,E0_1400m
attack,2700.0,E0,1500,3966.0,25.75466666666667,E0_1500m
attack,2700.0,E0,1600,3977.2,25.694833333333328,E0_1600m
attack,2700.0,E0,1700,3982.0,25.631666666666668,E0_1700m
attack,2700.0,E0,1800,3978.3999999999996,25.556166666666666,E0_1800m
attack,2700.0,E0,1900,3976.4,25.48033333333333,E0_1900m
attack,2700.0,E0,2000,3974.4,25.391333333333336,E0_2000m
attack,2700.0,E0,2100,3974.0,25.267666666666663,E0_2100m
attack,2700.0,E0,2200,3974.0,25.086666666666666,E0_2200m
attack,2700.0,E0,2300,3978.7999999999997,24.810833333333335,E0_2300m
attack,2700.0,E0,2400,3977.2,24.426333333333332,E0_2400m
attack,2700.0,E0,2500,3976.8,23.9055,E0_2500m
attack,2700.0,E0,2600,3979.2,23.21133333333333,E0_2600m
attack,2700.0,E0,2700,3982.3999999999996,22.31433333333333,E0_2700m
attack,2700.0,E0,2800,3983.6,21.116999999999997,E0_2800m
attack,2700.0,E0,2900,3987.2000000000003,19.680166666666665,E0_2900m
attack,2700.0,E0,3000,3981.2000000000003,17.98533333333333,E0_3000m
attack,2700.0,E0,3100,3978.8,17.795499999999997,E0_3100m
attack,2700.0,E0,3200,3980.0,17.82783333333333,E0_3200m
attack,2700.0,E0,3300,3981.6000000000004,17.81583333333333,E0_3300m
attack,2700.0,E0,3400,3987.6000000000004,17.79,E0_3400m
attack,2700.0,E0,3500,3991.2,17.761499999999998,E0_3500m
attack,2700.0,E0,3600,3995.2,17.762999999999998,E0_3600m
attack,2700.0,E0,3700,3997.6,17.769,E0_3700m
attack,2700.0,E0,3800,3998.8,17.764499999999998,E0_3800m
attack,2700.0,E0,3900,4004.0,17.792166666666667,E0_3900m
attack,2700.0,E0,4000,4002.7999999999997,19.234833333333334,E0_4000m
attack,2700.0,E0,4100,4008.8,26.233333333333338,E0_4100m
attack,2700.0,E0,4200,4006.3999999999996,27.00566666666667,E0_4200m
attack,2700.0,E0,4300,4006.4,26.94166666666667,E0_4300m
attack,2700.0,E0,4400,4005.2000000000003,26.79233333333333,E0_4400m
attack,2700.0,E0,4500,4002.0,26.658166666666666,E0_4500m
attack,2700.0,E0,4600,3997.2,26.545166666666667,E0_4600m
attack,2700.0,E0,4700,3992.3999999999996,26.421499999999995,E0_4700m
attack,2700.0,E0,4800,3990.4,26.300166666666666,E0_4800m
attack,2700.0,E0,4900,3985.6000000000004,26.190333333333335,E0_4900m
attack,2700.0,E0,5000,3982.0,26.10716666666667,E0_5000m
attack,3000.0,E0,0,0.0,-1.0,E0_0m
attack,3000.0,E0,100,4058.3999999999996,26.088,E0_100m
attack,3000.0,E0,200,4052.8,26.492,E0_200m
attack,3000.0,E0,300,4045.6,26.521499999999996,E0_300m
attack,3000.0,E0,400,4044.7999999999997,26.476833333333335,E0_400m
attack,3000.0,E0,500,4039.6,26.38883333333333,E0_500m
attack,3000.0,E0,600,4039.6,26.292833333333334,E0_600m
attack,3000.0,E0,700,4038.8,26.192666666666664,E0_700m
attack,3000.0,E0,800,4037.2000000000003,26.081,E0_800m
attack,3000.0,E0,900,4030.4,25.996833333333335,E0_900m
attack,3000.0,E0,1000,4036.0,25.91283333333333,E0_1000m
attack,3000.0,E0,1100,4036.4,25.829500000000003,E0_1100m
attack,3000.0,E0,1200,4042.8,25.738666666666667,E0_1200m
attack,3000.0,E0,1300,4048.3999999999996,25.67283333333333,E0_1300m
attack,3000.0,E0,1400,4046.0,25.621833333333335,E0_1400m
attack,3000.0,E0,1500,4041.2,25.558166666666665,E0_1500m
attack,3000.0,E0,1600,4027.6,25.481333333333332,E0_1600m
attack,3000.0,E0,1700,4014.4,25.398333333333333,E0_1700m
attack,3000.0,E0,1800,4012.8,25.317500000000003,E0_1800m
attack,3000.0,E0,1900,4017.6000000000004,25.23383333333333,E0_1900m
attack,3000.0,E0,2000,4022.0,25.103500000000004,E0_2000m
attack,3000.0,E0,2100,4020.3999999999996,24.956833333333332,E0_2100m
attack,3000.0,E0,2200,4015.6,24.779999999999998,E0_2200m
attack,3000.0,E0,2300,4008.0,24.559333333333335,E0_2300m
attack,3000.0,E0,2400,4014.0,24.216166666666666,E0_2400m
attack,3000.0,E0,2500,4012.4,23.748666666666665,E0_2500m
attack,3000.0,E0,2600,4010.7999999999997,23.076500000000003,E0_2600m
attack,3000.0,E0,2700,4004.4,22.1575,E0_2700m
attack,3000.0,E0,2800,3994.3999999999996,20.942666666666668,E0_2800m
attack,3000.0,E0,2900,3983.6,19.5,E0_2900m
attack,3000.0,E0,3000,3975.6000000000004,17.92,E0_3000m
attack,3000.0,E0,3100,3971.6,17.772333333333332,E0_3100m
attack,3000.0,E0,3200,3969.6,17.81883333333333,E0_3200m
attack,3000.0,E0,3300,3967.2000000000003,17.82433333333333,E0_3300m
attack,3000.0,E0,3400,3957.6000000000004,17.812,E0_3400m
attack,3000.0,E0,3500,3956.3999999999996,17.7975,E0_3500m
attack,3000.0,E0,3600,3947.2000000000003,17.790000000000003,E0_3600m
attack,3000.0,E0,3700,3941.2,17.786166666666666,E0_3700m
attack,3000.0,E0,3800,3933.2,17.772666666666666,E0_3800m
attack,3000.0,E0,3900,3933.2,17.7965,E0_3900m
attack,3000.0,E0,4000,3932.4,19.225500000000004,E0_4000m
attack,3000.0,E0,4100,3929.2,26.414833333333334,E0_4100m
attack,3000.0,E0,4200,3928.7999999999997,27.316833333333335,E0_4200m
attack,3000.0,E0,4300,3932.8,27.274500000000003,E0_4300m
attack,3000.0,E0,4400,3936.8,27.131999999999998,E0_4400m
attack,3000.0,E0,4500,3941.6,26.9775,E0_4500m
attack,3000.0,E0,4600,3945.6,26.830833333333334,E0_4600m
attack,3000.0,E0,4700,3954.8,26.701666666666664,E0_4700m
attack,3000.0,E0,4800,3958.8,26.582,E0_4800m
attack,3000.0,E0,4900,3967.2,26.46416666666667,E0_4900m
attack,3000.0,E0,5000,3970.4,26.360500000000005,E0_5000m
attack,3300.0,E0,0,0.0,-1.0,E0_0m
attack,3300.0,E0,100,3980.8,26.10516666666667,E0_100m
attack,3300.0,E0,200,3982.7999999999997,26.575333333333333,E0_200m
attack,3300.0,E0,300,3980.8,26.612833333333334,E0_300m
attack,3300.0,E0,400,3979.2,26.557499999999997,E0_400m
attack,3300.0,E0,500,3981.6,26.476666666666667,E0_500m
attack,3300.0,E0,600,3980.8,26.362166666666667,E0_600m
attack,3300.0,E0,700,3976.4,26.245999999999995,E0_700m
attack,3300.0,E0,800,3978.3999999999996,26.14116666666667,E0_800m
attack,3300.0,E0,900,3977.6,26.036000000000005,E0_900m
attack,3300.0,E0,1000,3970.7999999999997,25.949833333333334,E0_1000m
attack,3300.0,E0,1100,3966.8,25.846166666666665,E0_1100m
attack,3300.0,E0,1200,3966.3999999999996,25.752000000000002,E0_1200m
attack,3300.0,E0,1300,3958.0,25.658000000000005,E0_1300m
attack,3300.0,E0,1400,3958.0,25.545333333333335,E0_1400m
attack,3300.0,E0,1500,3962.8,25.430166666666665,E0_1500m
attack,3300.0,E0,1600,3966.8,25.311500000000006,E0_1600m
attack,3300.0,E0,1700,3975.6000000000004,25.160166666666665,E0_1700m
attack,3300.0,E0,1800,3974.4,25.00616666666667,E0_1800m
attack,3300.0,E0,1900,3979.6,24.8635,E0_1900m
attack,3300.0,E0,2000,3984.4,24.725833333333334,E0_2000m
attack,3300.0,E0,2100,3993.2000000000003,24.542333333333332,E0_2100m
attack,3300.0,E0,2200,4001.2000000000003,24.305666666666667,E0_2200m
attack,3300.0,E0,2300,4002.8,24.016166666666667,E0_2300m
attack,3300.0,E0,2400,4004.0,23.652500000000003,E0_2400m
attack,3300.0,E0,2500,4011.6000000000004,23.172333333333334,E0_2500m
attack,3300.0,E0,2600,4011.2000000000003,22.533,E0_2600m
attack,3300.0,E0,2700,4016.8,21.67733333333333,E0_2700m
attack,3300.0,E0,2800,4020.0,20.58683333333333,E0_2800m
attack,3300.0,E0,2900,4024.3999999999996,19.311833333333333,E0_2900m
attack,3300.0,E0,3000,4027.6,17.884833333333333,E0_3000m
attack,3300.0,E0,3100,4035.6,17.741166666666672,E0_3100m
attack,3300.0,E0,3200,4044.4,17.781,E0_3200m
attack,3300.0,E0,3300,4044.3999999999996,17.78533333333333,E0_3300m
attack,3300.0,E0,3400,4045.2,17.7775,E0_3400m
attack,3300.0,E0,3500,4051.6000000000004,17.758666666666667,E0_3500m
attack,3300.0,E0,3600,4060.3999999999996,17.757833333333338,E0_3600m
attack,3300.0,E0,3700,4064.0,17.75566666666667,E0_3700m
attack,3300.0,E0,3800,4072.3999999999996,17.745,E0_3800m
attack,3300.0,E0,3900,4066.4,17.773,E0_3900m
attack,3300.0,E0,4000,4070.3999999999996,19.202333333333335,E0_4000m
attack,3300.0,E0,4100,4070.4,26.226666666666667,E0_4100m
attack,3300.0,E0,4200,4065.2,26.952999999999996,E0_4200m
attack,3300.0,E0,4300,4064.0,26.866666666666667,E0_4300m
attack,3300.0,E0,4400,4058.3999999999996,26.711833333333338,E0_4400m
attack,3300.0,E0,4500,4052.8,26.550666666666665,E0_4500m
attack,3300.0,E0,4600,4056.4,26.389000000000003,E0_4600m
attack,3300.0,E0,4700,4052.8,26.235500000000002,E0_4700m
attack,3300.0,E0,4800,4048.0,26.108833333333333,E0_4800m
attack,3300.0,E0,4900,4041.2000000000003,26.006666666666668,E0_4900m
attack,3300.0,E0,5000,4036.3999999999996,25.924,E0_5000m
attack,3600.0,E0,0,0.0,-1.0,E0_0m
attack,3600.0,E0,100,4013.6000000000004,26.07366666666667,E0_100m
attack,3600.0,E0,200,4010.7999999999997,26.51016666666667,E0_200m
attack,3600.0,E0,300,4011.6,26.557999999999996,E0_300m
attack,3600.0,E0,400,4013.2,26.515166666666666,E0_400m
attack,3600.0,E0,500,4019.2,26.44616666666667,E0_500m
attack,3600.0,E0,600,4020.3999999999996,26.351,E0_600m
attack,3600.0,E0,700,4024.4,26.249833333333335,E0_700m
attack,3600.0,E0,800,4027.6000000000004,26.136,E0_800m
attack,3600.0,E0,900,4030.0,26.04066666666667,E0_900m
attack,3600.0,E0,1000,4040.0,25.956999999999997,E0_1000m
attack,3600.0,E0,1100,4043.2,25.869333333333334,E0_1100m
attack,3600.0,E0,1200,4040.3999999999996,25.82183333333333,E0_1200m
attack,3600.0,E0,1300,4046.8,25.767666666666667,E0_1300m
attack,3600.0,E0,1400,4056.4,25.706166666666668,E0_1400m
attack,3600.0,E0,1500,4063.6,25.633499999999998,E0_1500m
attack,3600.0,E0,1600,4069.2,25.567166666666665,E0_1600m
attack,3600.0,E0,1700,4067.2000000000003,25.507333333333335,E0_1700m
attack,3600.0,E0,1800,4071.6000000000004,25.459833333333332,E0_1800m
attack,3600.0,E0,1900,4063.2000000000003,25.422666666666668,E0_1900m
attack,3600.0,E0,2000,4054.3999999999996,25.34016666666667,E0_2000m
attack,3600.0,E0,2100,4046.7999999999997,25.22583333333333,E0_2100m
attack,3600.0,E0,2200,4050.8,25.063499999999998,E0_2200m
attack,3600.0,E0,2300,4055.6,24.840333333333334,E0_2300m
attack,3600.0,E0,2400,4046.0,24.4695,E0_2400m
attack,3600.0,E0,2500,4040.3999999999996,23.900666666666663,E0_2500m
attack,3600.0,E0,2600,4045.2,23.130166666666668,E0_2600m
attack,3600.0,E0,2700,4045.2000000000003,22.104,E0_2700m
attack,3600.0,E0,2800,4044.0,20.850833333333334,E0_2800m
attack,3600.0,E0,2900,4044.8,19.435166666666667,E0_2900m
attack,3600.0,E0,3000,4042.0,17.899499999999996,E0_3000m
attack,3600.0,E0,3100,4036.4,17.765166666666666,E0_3100m
attack,3600.0,E0,3200,4028.3999999999996,17.796999999999997,E0_3200m
attack,3600.0,E0,3300,4026.8,17.810166666666667,E0_3300m
attack,3600.0,E0,3400,4024.0,17.7915,E0_3400m
attack,3600.0,E0,3500,4016.0,17.772,E0_3500m
attack,3600.0,E0,3600,4004.7999999999997,17.77466666666667,E0_3600m
attack,3600.0,E0,3700,3999.2000000000003,17.775166666666667,E0_3700m
attack,3600.0,E0,3800,3993.2,17.761499999999998,E0_3800m
attack,3600.0,E0,3900,3986.0,17.7825,E0_3900m
attack,3600.0,E0,4000,3983.2,19.220333333333333,E0_4000m
attack,3600.0,E0,4100,3985.6,26.263999999999996,E0_4100m
attack,3600.0,E0,4200,3986.8,27.1025,E0_4200m
attack,3600.0,E0,4300,3985.6,27.05183333333333,E0_4300m
attack,3600.0,E0,4400,3987.2,26.921833333333332,E0_4400m
attack,3600.0,E0,4500,3990.4,26.779999999999998,E0_4500m
attack,3600.0,E0,4600,3988.4,26.655833333333334,E0_4600m
attack,3600.0,E0,4700,3988.8,26.527000000000005,E0_4700m
attack,3600.0,E0,4800,3995.6000000000004,26.393666666666665,E0_4800m
attack,3600.0,E0,4900,4000.0,26.26316666666667,E0_4900m
attack,3600.0,E0,5000,3997.6000000000004,26.14733333333333,E0_5000m
attack,3900.0,E0,0,0.0,-1.0,E0_0m
attack,3900.0,E0,100,3983.2,26.173000000000002,E0_100m
attack,3900.0,E0,200,3989.6,26.6225,E0_200m
attack,3900.0,E0,300,3995.2,26.628500000000003,E0_300m
attack,3900.0,E0,400,4005.2,26.538666666666668,E0_400m
attack,3900.0,E0,500,4001.6,26.432166666666667,E0_500m
attack,3900.0,E0,600,4005.6000000000004,26.314166666666665,E0_600m
attack,3900.0,E0,700,4012.0,26.19066666666667,E0_700m
attack,3900.0,E0,800,4006.4,26.097833333333334,E0_800m
attack,3900.0,E0,900,4005.2,25.987166666666667,E0_900m
attack,3900.0,E0,1000,3994.8,25.891000000000005,E0_1000m
attack,3900.0,E0,1100,3992.0,25.796833333333332,E0_1100m
attack,3900.0,E0,1200,3993.2,25.676333333333332,E0_1200m
attack,3900.0,E0,1300,3998.7999999999997,25.576,E0_1300m
attack,3900.0,E0,1400,3998.3999999999996,25.488166666666665,E0_1400m
attack,3900.0,E0,1500,3990.4,25.407833333333333,E0_1500m
attack,3900.0,E0,1600,3982.7999999999997,25.346333333333334,E0_1600m
attack,3900.0,E0,1700,3981.2,25.283833333333334,E0_1700m
attack,3900.0,E0,1800,3974.0,25.225,E0_1800m
attack,3900.0,E0,1900,3969.2,25.160333333333334,E0_1900m
attack,3900.0,E0,2000,3966.4,25.08066666666667,E0_2000m
attack,3900.0,E0,2100,3967.2,24.981499999999997,E0_2100m
attack,3900.0,E0,2200,3962.0,24.841500000000003,E0_2200m
attack,3900.0,E0,2300,3957.2000000000003,24.624999999999996,E0_2300m
attack,3900.0,E0,2400,3959.6,24.28483333333333,E0_2400m
attack,3900.0,E0,2500,3957.6,23.783666666666665,E0_2500m
attack,3900.0,E0,2600,3952.0,23.0785,E0_2600m
attack,3900.0,E0,2700,3946.3999999999996,22.128499999999995,E0_2700m
attack,3900.0,E0,2800,3951.2000000000003,20.915499999999998,E0_2800m
attack,3900.0,E0,2900,3954.0,19.513666666666666,E0_2900m
attack,3900.0,E0,3000,3956.8,17.923166666666667,E0_3000m
attack,3900.0,E0,3100,3963.2,17.764166666666664,E0_3100m
attack,3900.0,E0,3200,3966.0,17.804333333333336,E0_3200m
attack,3900.0,E0,3300,3966.8,17.803833333333337,E0_3300m
attack,3900.0,E0,3400,3969.2,17.778166666666667,E0_3400m
attack,3900.0,E0,3500,3968.4,17.744333333333337,E0_3500m
attack,3900.0,E0,3600,3977.2000000000003,17.74566666666667,E0_3600m
attack,3900.0,E0,3700,3982.7999999999997,17.741666666666667,E0_3700m
attack,3900.0,E0,3800,3986.8,17.742333333333328,E0_3800m
attack,3900.0,E0,3900,4004.8,17.78516666666667,E0_3900m
attack,3900.0,E0,4000,4011.6,19.250666666666667,E0_4000m
attack,3900.0,E0,4100,4019.6000000000004,26.264333333333333,E0_4100m
attack,3900.0,E0,4200,4022.0,27.033,E0_4200m
attack,3900.0,E0,4300,4018.7999999999997,26.989333333333335,E0_4300m
attack,3900.0,E0,4400,4018.4,26.857166666666664,E0_4400m
attack,3900.0,E0,4500,4020.3999999999996,26.71366666666667,E0_4500m
attack,3900.0,E0,4600,4017.6000000000004,26.568999999999996,E0_4600m
attack,3900.0,E0,4700,4017.2,26.445166666666665,E0_4700m
attack,3900.0,E0,4800,4012.0,26.333166666666664,E0_4800m
attack,3900.0,E0,4900,4012.4,26.231666666666666,E0_4900m
attack,3900.0,E0,5000,4012.4,26.1545,E0_5000m
attack,4200.0,E0,0,0.0,-1.0,E0_0m
attack,4200.0,E0,100,4026.0,25.532333333333334,E0_100m
attack,4200.0,E0,200,4025.2,26.421166666666664,E0_200m
attack,4200.0,E0,300,4017.2000000000003,26.62383333333333,E0_300m
attack,4200.0,E0,400,4004.8,26.640500000000003,E0_400m
attack,4200.0,E0,500,4004.8,26.58933333333333,E0_500m
attack,4200.0,E0,600,3999.6000000000004,26.499333333333333,E0_600m
attack,4200.0,E0,700,3993.6,26.413666666666664,E0_700m
attack,4200.0,E0,800,4001.2,26.31816666666667,E0_800m
attack,4200.0,E0,900,4002.0,26.203833333333336,E0_900m
attack,4200.0,E0,1000,4005.2,26.10516666666667,E0_1000m
attack,4200.0,E0,1100,4004.0,25.998500000000003,E0_1100m
attack,4200.0,E0,1200,4005.2,25.904333333333334,E0_1200m
attack,4200.0,E0,1300,4000.0,25.832666666666668,E0_1300m
attack,4200.0,E0,1400,3992.8,25.772500000000004,E0_1400m
attack,4200.0,E0,1500,3996.0,25.705833333333338,E0_1500m
attack,4200.0,E0,1600,3995.2,25.631833333333333,E0_1600m
attack,4200.0,E0,1700,3994.8,25.524499999999996,E0_1700m
attack,4200.0,E0,1800,3994.7999999999997,25.346000000000004,E0_1800m
attack,4200.0,E0,1900,4000.0,25.1055,E0_1900m
attack,4200.0,E0,2000,4007.2,24.758166666666668,E0_2000m
attack,4200.0,E0,2100,4001.2,24.296333333333333,E0_2100m
attack,4200.0,E0,2200,4001.6,23.688666666666666,E0_2200m
attack,4200.0,E0,2300,4002.0,22.914833333333334,E0_2300m
attack,4200.0,E0,2400,4002.4,22.002000000000002,E0_2400m
attack,4200.0,E0,2500,3998.8,20.944499999999998,E0_2500m
attack,4200.0,E0,2600,3992.3999999999996,19.7265,E0_2600m
attack,4200.0,E0,2700,3976.0,18.392333333333333,E0_2700m
attack,4200.0,E0,2800,3956.4,16.977,E0_2800m
attack,4200.0,E0,2900,3936.3999999999996,15.533666666666665,E0_2900m
attack,4200.0,E0,3000,3919.2,13.779,E0_3000m
attack,4200.0,E0,3100,3894.0,13.511833333333334,E0_3100m
attack,4200.0,E0,3200,3872.0,13.4575,E0_3200m
attack,4200.0,E0,3300,3849.6000000000004,13.440666666666665,E0_3300m
attack,4200.0,E0,3400,3829.2,13.425833333333335,E0_3400m
attack,4200.0,E0,3500,3808.0,13.422833333333333,E0_3500m
attack,4200.0,E0,3600,3778.4,13.426166666666667,E0_3600m
attack,4200.0,E0,3700,3746.4,13.427666666666667,E0_3700m
attack,4200.0,E0,3800,3716.8,13.43616666666667,E0_3800m
attack,4200.0,E0,3900,3680.4,13.4435,E0_3900m
attack,4200.0,E0,4000,3647.2,14.973333333333333,E0_4000m
attack,4200.0,E0,4100,3629.6000000000004,25.475833333333334,E0_4100m
attack,4200.0,E0,4200,3632.0,27.815666666666665,E0_4200m
attack,4200.0,E0,4300,3636.0,27.8495,E0_4300m
attack,4200.0,E0,4400,3640.4,27.618333333333336,E0_4400m
attack,4200.0,E0,4500,3637.2,27.3985,E0_4500m
attack,4200.0,E0,4600,3641.6000000000004,27.1885,E0_4600m
attack,4200.0,E0,4700,3638.4,27.0045,E0_4700m
attack,4200.0,E0,4800,3644.3999999999996,26.832166666666666,E0_4800m
attack,4200.0,E0,4900,3639.2,26.679666666666662,E0_4900m
attack,4200.0,E0,5000,3642.0,26.549166666666665,E0_5000m
attack,4500.0,E0,0,0.0,-1.0,E0_0m
attack,4500.0,E0,100,4057.2,25.4105,E0_100m
attack,4500.0,E0,200,4061.2,26.384166666666665,E0_200m
attack,4500.0,E0,300,4073.2000000000003,26.578,E0_300m
attack,4500.0,E0,400,4081.2,26.573333333333334,E0_400m
attack,4500.0,E0,500,4085.2,26.496499999999997,E0_500m
attack,4500.0,E0,600,4090.0,26.388499999999997,E0_600m
attack,4500.0,E0,700,4090.4,26.275333333333336,E0_700m
attack,4500.0,E0,800,4084.8,26.1475,E0_800m
attack,4500.0,E0,900,4081.6,26.025333333333336,E0_900m
attack,4500.0,E0,1000,4085.2000000000003,25.926999999999996,E0_1000m
attack,4500.0,E0,1100,4085.2000000000003,25.831166666666668,E0_1100m
attack,4500.0,E0,1200,4084.8,25.73233333333333,E0_1200m
attack,4500.0,E0,1300,4084.4,25.633000000000003,E0_1300m
attack,4500.0,E0,1400,4081.2,25.511666666666663,E0_1400m
attack,4500.0,E0,1500,4070.0,25.35633333333333,E0_1500m
attack,4500.0,E0,1600,4064.8,25.155500000000004,E0_1600m
attack,4500.0,E0,1700,4066.7999999999997,24.91383333333333,E0_1700m
attack,4500.0,E0,1800,4067.6,24.618500000000004,E0_1800m
attack,4500.0,E0,1900,4060.3999999999996,24.224333333333334,E0_1900m
attack,4500.0,E0,2000,4052.4,23.696666666666673,E0_2000m
attack,4500.0,E0,2100,4054.0,23.063166666666664,E0_2100m
attack,4500.0,E0,2200,4045.6,22.330833333333334,E0_2200m
attack,4500.0,E0,2300,4037.6,21.478833333333334,E0_2300m
attack,4500.0,E0,2400,4019.6000000000004,20.491833333333336,E0_2400m
attack,4500.0,E0,2500,4008.7999999999997,19.384999999999998,E0_2500m
attack,4500.0,E0,2600,4000.4,18.266,E0_2600m
attack,4500.0,E0,2700,4003.2,17.201833333333333,E0_2700m
attack,4500.0,E0,2800,3996.0,16.1515,E0_2800m
attack,4500.0,E0,2900,3994.8,15.09066666666667,E0_2900m
attack,4500.0,E0,3000,3988.0,13.677499999999998,E0_3000m
attack,4500.0,E0,3100,3986.0,13.469833333333332,E0_3100m
attack,4500.0,E0,3200,3979.6000000000004,13.430666666666667,E0_3200m
attack,4500.0,E0,3300,3977.6000000000004,13.415166666666671,E0_3300m
attack,4500.0,E0,3400,3978.8,13.41216666666667,E0_3400m
attack,4500.0,E0,3500,3976.0,13.409500000000001,E0_3500m
attack,4500.0,E0,3600,3981.6,13.407833333333338,E0_3600m
attack,4500.0,E0,3700,3989.2,13.405833333333334,E0_3700m
attack,4500.0,E0,3800,3994.0,13.404833333333336,E0_3800m
attack,4500.0,E0,3900,3990.7999999999997,13.408500000000002,E0_3900m
attack,4500.0,E0,4000,3991.2,14.916833333333333,E0_4000m
attack,4500.0,E0,4100,3989.2,25.491833333333332,E0_4100m
attack,4500.0,E0,4200,3989.6,27.90033333333333,E0_4200m
attack,4500.0,E0,4300,3985.2,27.93483333333333,E0_4300m
attack,4500.0,E0,4400,3984.4,27.746499999999997,E0_4400m
attack,4500.0,E0,4500,3987.2,27.530166666666673,E0_4500m
attack,4500.0,E0,4600,3981.6000000000004,27.35883333333333,E0_4600m
attack,4500.0,E0,4700,3982.3999999999996,27.221833333333336,E0_4700m
attack,4500.0,E0,4800,3977.6000000000004,27.109166666666667,E0_4800m
attack,4500.0,E0,4900,3982.4,26.995666666666665,E0_4900m
attack,4500.0,E0,5000,3980.0,26.881,E0_5000m
attack,4800.0,E0,0,0.0,-1.0,E0_0m
attack,4800.0,E0,100,4045.2,25.263999999999996,E0_100m
attack,4800.0,E0,200,4040.4,26.2965,E0_200m
attack,4800.0,E0,300,4032.3999999999996,26.481333333333332,E0_300m
attack,4800.0,E0,400,4028.8,26.475500000000004,E0_400m
