time_bin,detectorID,density_attack,density_base,LOS_attack,LOS_base,distance
600.0,E0_3500m,42.5348562,38.9621214,E,E,3500
600.0,E0_3600m,42.406109,38.897747800000005,E,E,3600
600.0,E0_3700m,42.3095486,38.849467600000004,E,E,3700
600.0,E0_3800m,42.196894799999995,38.8172808,E,E,3800
600.0,E0_3900m,41.633625800000004,38.865561,E,E,3900
600.0,E0_4000m,37.7068362,38.8333742,E,E,4000
600.0,E0_4100m,36.4676444,38.946028,E,E,4100
600.0,E0_4200m,36.5481114,38.9621214,E,E,4200
600.0,E0_4300m,36.7573256,39.026495,E,E,4300
600.0,E0_4400m,36.9987266,39.0908686,E,E,4400
600.0,E0_4500m,37.2401276,39.2196158,E,E,4500
600.0,E0_4600m,37.3688748,39.187429,E,E,4600
600.0,E0_4700m,37.4654352,39.235709199999995,E,E,4700
600.0,E0_4800m,37.610275800000004,39.2035224,E,E,4800
600.0,E0_4900m,37.7068362,39.187429,E,E,4900
900.0,E0_0m,34.4720628,34.118007999999996,D,D,0
900.0,E0_100m,34.7456506,34.5686232,D,D,100
900.0,E0_200m,34.6651836,34.552529799999995,D,D,200
900.0,E0_300m,34.761744,34.761744,D,D,300
900.0,E0_400m,34.9387714,34.987051599999994,D,D,400
900.0,E0_500m,35.1801724,35.1962658,E,E,500
900.0,E0_600m,35.3411064,35.3732932,E,E,600
900.0,E0_700m,35.5342272,35.5503206,E,E,700
900.0,E0_800m,35.7595348,35.7595348,E,E,800
900.0,E0_900m,35.9204688,35.9848424,E,E,900
900.0,E0_1000m,35.9848424,36.0653094,E,E,1000
900.0,E0_1100m,36.113589600000005,36.113589600000005,E,E,1100
900.0,E0_1200m,36.1618698,36.21015,E,E,1200
900.0,E0_1300m,36.1618698,36.194056599999996,E,E,1300
900.0,E0_1400m,36.2262434,36.3067104,E,E,1400
900.0,E0_1500m,36.4032708,36.4032708,E,E,1500
900.0,E0_1600m,36.5642048,36.532018,E,E,1600
900.0,E0_1700m,36.692952,36.6607652,E,E,1700
900.0,E0_1800m,36.7573256,36.7412322,E,E,1800
900.0,E0_1900m,36.9182596,36.773419000000004,E,E,1900
900.0,E0_2000m,37.0309134,36.902166199999996,E,E,2000
900.0,E0_2100m,37.2079408,37.0470068,E,E,2100
900.0,E0_2200m,37.3205946,37.079193599999996,E,E,2200
900.0,E0_2300m,37.417155,37.111380399999994,E,E,2300
900.0,E0_2400m,37.5941824,37.095287,E,E,2400
900.0,E0_2500m,37.8033966,37.1596606,E,E,2500
900.0,E0_2600m,38.173544799999995,37.2401276,E,E,2600
900.0,E0_2700m,38.785094,37.3205946,E,E,2700
900.0,E0_2800m,39.8633518,37.3688748,E,E,2800
900.0,E0_2900m,41.456598400000004,37.5298088,E,E,2900
900.0,E0_3000m,42.9371912,37.6424626,E,E,3000
900.0,E0_3100m,42.7601638,37.7068362,E,E,3100
900.0,E0_3200m,42.776257199999996,37.787303200000004,E,E,3200
900.0,E0_3300m,42.808444,37.916050399999996,E,E,3300
900.0,E0_3400m,42.9371912,38.060891,E,E,3400
900.0,E0_3500m,43.0015648,38.173544799999995,E,E,3500
900.0,E0_3600m,43.210779,38.3344788,E,E,3600
900.0,E0_3700m,43.2268724,38.5919732,E,E,3700
900.0,E0_3800m,43.2268724,38.7690006,E,E,3800
900.0,E0_3900m,42.7118836,38.897747800000005,E,E,3900
900.0,E0_4000m,38.4149458,38.9621214,E,E,4000
900.0,E0_4100m,36.8699794,39.0908686,E,E,4100
900.0,E0_4200m,36.7895124,39.187429,E,E,4200
900.0,E0_4300m,36.950446400000004,39.2518026,E,E,4300
900.0,E0_4400m,37.0470068,39.235709199999995,E,E,4400
900.0,E0_4500m,37.1435672,39.2035224,E,E,4500
900.0,E0_4600m,37.2723144,39.074775200000005,E,E,4600
900.0,E0_4700m,37.256221,39.010401599999994,E,E,4700
900.0,E0_4800m,37.3688748,38.9138412,E,E,4800
900.0,E0_4900m,37.3205946,38.7368138,E,E,4900
1200.0,E0_0m,35.003144999999996,34.60081,E,D,0
1200.0,E0_100m,35.485947,35.244546,E,E,100
1200.0,E0_200m,35.40548,35.228452600000004,E,E,200
1200.0,E0_300m,35.5503206,35.4376668,E,E,300
1200.0,E0_400m,35.7434414,35.646881,E,E,400
1200.0,E0_500m,35.8239084,35.6951612,E,E,500
1200.0,E0_600m,35.9204688,35.8239084,E,E,600
1200.0,E0_700m,36.049215999999994,35.968749,E,E,700
1200.0,E0_800m,36.1618698,36.0974962,E,E,800
1200.0,E0_900m,36.371084,36.2745236,E,E,900
1200.0,E0_1000m,36.4998312,36.3871774,E,E,1000
1200.0,E0_1100m,36.7251388,36.692952,E,E,1100
1200.0,E0_1200m,36.7895124,36.773419000000004,E,E,1200
1200.0,E0_1300m,36.8860728,36.902166199999996,E,E,1300
1200.0,E0_1400m,36.9665398,36.902166199999996,E,E,1400
1200.0,E0_1500m,37.0631002,36.9826332,E,E,1500
1200.0,E0_1600m,37.1274738,37.079193599999996,E,E,1600
1200.0,E0_1700m,37.2884078,37.175754000000005,E,E,1700
1200.0,E0_1800m,37.433248400000004,37.3688748,E,E,1800
1200.0,E0_1900m,37.497622,37.417155,E,E,1900
1200.0,E0_2000m,37.513715399999995,37.4654352,E,E,2000
1200.0,E0_2100m,37.5941824,37.4815286,E,E,2100
1200.0,E0_2200m,37.658556,37.6424626,E,E,2200
1200.0,E0_2300m,37.8677702,37.81949,E,E,2300
1200.0,E0_2400m,38.1896382,38.012610800000004,E,E,2400
1200.0,E0_2500m,38.4149458,38.1574514,E,E,2500
1200.0,E0_2600m,38.6885336,38.1896382,E,E,2600
1200.0,E0_2700m,39.1391488,38.1574514,E,E,2700
1200.0,E0_2800m,39.8633518,38.1091712,E,E,2800
1200.0,E0_2900m,41.279571,38.0930778,E,E,2900
1200.0,E0_3000m,42.631416599999994,38.0769844,E,E,3000
1200.0,E0_3100m,42.470482600000004,38.0447976,E,E,3100
1200.0,E0_3200m,42.261268400000006,38.012610800000004,E,E,3200
1200.0,E0_3300m,42.164708,37.9321438,E,E,3300
1200.0,E0_3400m,42.1003344,37.8838636,E,E,3400
1200.0,E0_3500m,42.1003344,37.8677702,E,E,3500
1200.0,E0_3600m,42.003774,37.787303200000004,E,E,3600
1200.0,E0_3700m,42.0520542,37.6907428,E,E,3700
1200.0,E0_3800m,42.0359608,37.739022999999996,E,E,3800
1200.0,E0_3900m,41.537065399999996,37.7551164,E,E,3900
1200.0,E0_4000m,37.4654352,37.7068362,E,E,4000
1200.0,E0_4100m,36.049215999999994,37.658556,E,E,4100
1200.0,E0_4200m,35.8560952,37.5459022,E,E,4200
1200.0,E0_4300m,35.968749,37.4010616,E,E,4300
1200.0,E0_4400m,36.1457764,37.336687999999995,E,E,4400
1200.0,E0_4500m,36.2745236,37.336687999999995,E,E,4500
1200.0,E0_4600m,36.3871774,37.4493418,E,E,4600
1200.0,E0_4700m,36.4354576,37.4010616,E,E,4700
1200.0,E0_4800m,36.4998312,37.433248400000004,E,E,4800
1200.0,E0_4900m,36.515924600000005,37.3849682,E,E,4900
1500.0,E0_0m,34.6329968,34.2306618,D,D,0
1500.0,E0_100m,34.761744,34.552529799999995,D,D,100
1500.0,E0_200m,34.7134638,34.60081,D,D,200
1500.0,E0_300m,34.8261176,34.7939308,D,D,300
1500.0,E0_400m,34.987051599999994,34.922678,D,D,400
1500.0,E0_500m,35.1479856,35.0997054,E,E,500
1500.0,E0_600m,35.325013,35.325013,E,E,600
1500.0,E0_700m,35.485947,35.4376668,E,E,700
1500.0,E0_800m,35.727348,35.6951612,E,E,800
1500.0,E0_900m,35.888282000000004,35.9043754,E,E,900
1500.0,E0_1000m,36.017029199999996,36.0814028,E,E,1000
1500.0,E0_1100m,36.194056599999996,36.194056599999996,E,E,1100
1500.0,E0_1200m,36.4354576,36.371084,E,E,1200
1500.0,E0_1300m,36.5642048,36.4998312,E,E,1300
1500.0,E0_1400m,36.7573256,36.6607652,E,E,1400
1500.0,E0_1500m,36.950446400000004,36.7895124,E,E,1500
1500.0,E0_1600m,37.0309134,36.902166199999996,E,E,1600
1500.0,E0_1700m,37.175754000000005,36.9826332,E,E,1700
1500.0,E0_1800m,37.2401276,37.095287,E,E,1800
1500.0,E0_1900m,37.4493418,37.256221,E,E,1900
1500.0,E0_2000m,37.5619956,37.3849682,E,E,2000
1500.0,E0_2100m,37.6746494,37.5298088,E,E,2100
1500.0,E0_2200m,37.7229296,37.5941824,E,E,2200
1500.0,E0_2300m,37.787303200000004,37.513715399999995,E,E,2300
1500.0,E0_2400m,37.739022999999996,37.4010616,E,E,2400
1500.0,E0_2500m,37.8516768,37.3849682,E,E,2500
1500.0,E0_2600m,38.1574514,37.417155,E,E,2600
1500.0,E0_2700m,38.752907199999996,37.5298088,E,E,2700
1500.0,E0_2800m,39.670230999999994,37.6424626,E,E,2800
1500.0,E0_2900m,41.2634776,37.739022999999996,E,E,2900
1500.0,E0_3000m,42.888911,37.7712098,E,E,3000
1500.0,E0_3100m,42.727977,37.81949,E,E,3100
1500.0,E0_3200m,42.695790200000005,37.916050399999996,E,E,3200
1500.0,E0_3300m,42.7440704,37.948237199999994,E,E,3300
1500.0,E0_3400m,42.856724199999995,38.0930778,E,E,3400
1500.0,E0_3500m,42.921097800000005,38.302292,E,E,3500
1500.0,E0_3600m,42.9371912,38.5115062,E,E,3600
1500.0,E0_3700m,42.8728176,38.543693,E,E,3700
1500.0,E0_3800m,42.776257199999996,38.543693,E,E,3800
1500.0,E0_3900m,42.261268400000006,38.5275996,E,E,3900
1500.0,E0_4000m,38.012610800000004,38.543693,E,E,4000
1500.0,E0_4100m,36.5642048,38.6402534,E,E,4100
1500.0,E0_4200m,36.6285784,38.752907199999996,E,E,4200
1500.0,E0_4300m,36.853885999999996,38.897747800000005,E,E,4300
1500.0,E0_4400m,37.079193599999996,38.897747800000005,E,E,4400
1500.0,E0_4500m,37.175754000000005,38.9299346,E,E,4500
1500.0,E0_4600m,37.3205946,38.9138412,E,E,4600
1500.0,E0_4700m,37.497622,38.8816544,E,E,4700
1500.0,E0_4800m,37.5619956,38.801187399999996,E,E,4800
1500.0,E0_4900m,37.6746494,38.785094,E,E,4900
1800.0,E0_0m,34.761744,34.3433156,D,D,0
1800.0,E0_100m,35.1157988,34.874397800000004,E,D,100
1800.0,E0_200m,35.1962658,34.9709582,E,D,200
1800.0,E0_300m,35.3411064,35.1962658,E,E,300
1800.0,E0_400m,35.4376668,35.2606394,E,E,400
1800.0,E0_500m,35.646881,35.4698536,E,E,500
1800.0,E0_600m,35.8239084,35.679067800000006,E,E,600
1800.0,E0_700m,35.9848424,35.8239084,E,E,700
1800.0,E0_800m,36.017029199999996,35.8721886,E,E,800
1800.0,E0_900m,36.21015,36.0331226,E,E,900
1800.0,E0_1000m,36.4193642,36.2262434,E,E,1000
1800.0,E0_1100m,36.5642048,36.3388972,E,E,1100
1800.0,E0_1200m,36.676858599999996,36.4676444,E,E,1200
1800.0,E0_1300m,36.7895124,36.5802982,E,E,1300
1800.0,E0_1400m,36.8699794,36.7090454,E,E,1400
1800.0,E0_1500m,36.9665398,36.7412322,E,E,1500
1800.0,E0_1600m,36.9665398,36.7251388,E,E,1600
1800.0,E0_1700m,36.9987266,36.7895124,E,E,1700
1800.0,E0_1800m,36.9987266,36.853885999999996,E,E,1800
1800.0,E0_1900m,37.01482,36.853885999999996,E,E,1900
1800.0,E0_2000m,37.0631002,36.8860728,E,E,2000
1800.0,E0_2100m,37.095287,36.8216992,E,E,2100
1800.0,E0_2200m,37.1435672,36.8699794,E,E,2200
1800.0,E0_2300m,37.2723144,36.9665398,E,E,2300
1800.0,E0_2400m,37.417155,37.0309134,E,E,2400
1800.0,E0_2500m,37.5619956,37.079193599999996,E,E,2500
1800.0,E0_2600m,37.8677702,37.079193599999996,E,E,2600
1800.0,E0_2700m,38.3344788,37.1435672,E,E,2700
1800.0,E0_2800m,39.1230554,37.2240342,E,E,2800
1800.0,E0_2900m,40.6519284,37.336687999999995,E,E,2900
1800.0,E0_3000m,42.196894799999995,37.4815286,E,E,3000
1800.0,E0_3100m,41.9394004,37.5298088,E,E,3100
1800.0,E0_3200m,41.9072136,37.5298088,E,E,3200
1800.0,E0_3300m,41.8106532,37.658556,E,E,3300
1800.0,E0_3400m,41.9072136,37.7551164,E,E,3400
1800.0,E0_3500m,41.8267466,37.739022999999996,E,E,3500
1800.0,E0_3600m,41.9876806,37.7712098,E,E,3600
1800.0,E0_3700m,42.0359608,37.9643306,E,E,3700
1800.0,E0_3800m,42.1003344,38.0447976,E,E,3800
1800.0,E0_3900m,41.6175324,38.173544799999995,E,E,3900
1800.0,E0_4000m,37.6746494,38.221825,E,E,4000
1800.0,E0_4100m,36.1779632,38.221825,E,E,4100
1800.0,E0_4200m,36.0814028,38.1896382,E,E,4200
1800.0,E0_4300m,36.1779632,38.141358,E,E,4300
1800.0,E0_4400m,36.3388972,38.060891,E,E,4400
1800.0,E0_4500m,36.4354576,38.060891,E,E,4500
1800.0,E0_4600m,36.532018,38.060891,E,E,4600
1800.0,E0_4700m,36.5642048,37.9965174,E,E,4700
1800.0,E0_4800m,36.6446718,38.012610800000004,E,E,4800
1800.0,E0_4900m,36.692952,37.9965174,E,E,4900
2100.0,E0_0m,35.276732800000005,34.954864799999996,E,D,0
2100.0,E0_100m,35.5986008,35.5020404,E,E,100
2100.0,E0_200m,35.566414,35.5020404,E,E,200
2100.0,E0_300m,35.566414,35.5825074,E,E,300
2100.0,E0_400m,35.7434414,35.8239084,E,E,400
2100.0,E0_500m,35.807815,35.8721886,E,E,500
2100.0,E0_600m,35.9043754,36.0009358,E,E,600
2100.0,E0_700m,36.0331226,36.1457764,E,E,700
2100.0,E0_800m,36.113589600000005,36.2262434,E,E,800
2100.0,E0_900m,36.113589600000005,36.290617,E,E,900
2100.0,E0_1000m,36.21015,36.4193642,E,E,1000
2100.0,E0_1100m,36.3067104,36.4837378,E,E,1100
2100.0,E0_1200m,36.4032708,36.6285784,E,E,1200
2100.0,E0_1300m,36.5642048,36.7573256,E,E,1300
2100.0,E0_1400m,36.6607652,36.8699794,E,E,1400
2100.0,E0_1500m,36.8699794,37.0470068,E,E,1500
2100.0,E0_1600m,37.079193599999996,37.1274738,E,E,1600
2100.0,E0_1700m,37.1435672,37.256221,E,E,1700
2100.0,E0_1800m,37.2401276,37.3205946,E,E,1800
2100.0,E0_1900m,37.3849682,37.497622,E,E,1900
2100.0,E0_2000m,37.5298088,37.6746494,E,E,2000
2100.0,E0_2100m,37.6746494,37.8033966,E,E,2100
2100.0,E0_2200m,37.81949,37.899957,E,E,2200
2100.0,E0_2300m,38.0930778,37.980424,E,E,2300
2100.0,E0_2400m,38.237918400000005,38.0930778,E,E,2400
2100.0,E0_2500m,38.5919732,38.221825,E,E,2500
2100.0,E0_2600m,39.074775200000005,38.2701052,E,E,2600
2100.0,E0_2700m,39.6058574,38.3344788,E,E,2700
2100.0,E0_2800m,40.474900999999996,38.350572199999995,E,E,2800
2100.0,E0_2900m,41.923307,38.3344788,E,E,2900
2100.0,E0_3000m,43.371713,38.3666656,E,E,3000
2100.0,E0_3100m,43.1946856,38.463226,E,E,3100
2100.0,E0_3200m,43.130312,38.495412800000004,E,E,3200
2100.0,E0_3300m,43.082031799999996,38.5275996,E,E,3300
2100.0,E0_3400m,43.0981252,38.5597864,E,E,3400
2100.0,E0_3500m,42.9532846,38.5115062,E,E,3500
2100.0,E0_3600m,42.888911,38.4471326,E,E,3600
2100.0,E0_3700m,42.8406308,38.3183854,E,E,3700
2100.0,E0_3800m,42.7118836,38.1252646,E,E,3800
2100.0,E0_3900m,42.2129882,38.173544799999995,E,E,3900
2100.0,E0_4000m,37.9321438,38.1252646,E,E,4000
2100.0,E0_4100m,36.4998312,38.0287042,E,E,4100
2100.0,E0_4200m,36.4998312,38.0287042,E,E,4200
2100.0,E0_4300m,36.5642048,38.0287042,E,E,4300
2100.0,E0_4400m,36.5802982,37.980424,E,E,4400
2100.0,E0_4500m,36.7090454,37.9643306,E,E,4500
2100.0,E0_4600m,36.8216992,37.9321438,E,E,4600
2100.0,E0_4700m,36.9182596,37.835583400000004,E,E,4700
2100.0,E0_4800m,37.0309134,37.7068362,E,E,4800
2100.0,E0_4900m,37.01482,37.578089000000006,E,E,4900
2400.0,E0_0m,35.8560952,34.1341014,E,D,0
2400.0,E0_100m,35.325013,34.6651836,E,D,100
2400.0,E0_200m,35.131892199999996,34.7134638,E,D,200
2400.0,E0_300m,35.0997054,34.9065846,E,D,300
2400.0,E0_400m,35.2606394,35.164079,E,E,400
2400.0,E0_500m,35.5020404,35.485947,E,E,500
2400.0,E0_600m,35.7434414,35.6951612,E,E,600
2400.0,E0_700m,35.9043754,35.9043754,E,E,700
2400.0,E0_800m,36.113589600000005,36.0814028,E,E,800
2400.0,E0_900m,36.371084,36.3388972,E,E,900
2400.0,E0_1000m,36.5802982,36.5963916,E,E,1000
2400.0,E0_1100m,36.7251388,36.7090454,E,E,1100
2400.0,E0_1200m,36.8056058,36.8377926,E,E,1200
2400.0,E0_1300m,36.773419000000004,36.934353,E,E,1300
2400.0,E0_1400m,36.853885999999996,37.01482,E,E,1400
2400.0,E0_1500m,36.902166199999996,37.0470068,E,E,1500
2400.0,E0_1600m,37.01482,37.1274738,E,E,1600
2400.0,E0_1700m,37.0631002,37.175754000000005,E,E,1700
2400.0,E0_1800m,37.1274738,37.175754000000005,E,E,1800
2400.0,E0_1900m,37.2079408,37.175754000000005,E,E,1900
2400.0,E0_2000m,37.2723144,37.1918474,E,E,2000
2400.0,E0_2100m,37.3849682,37.1435672,E,E,2100
2400.0,E0_2200m,37.658556,37.2079408,E,E,2200
2400.0,E0_2300m,38.1091712,37.3205946,E,E,2300
2400.0,E0_2400m,38.7368138,37.3045012,E,E,2400
2400.0,E0_2500m,39.670230999999994,37.3688748,E,E,2500
2400.0,E0_2600m,41.1669172,37.4654352,E,E,2600
2400.0,E0_2700m,43.210779,37.6746494,E,E,2700
2400.0,E0_2800m,45.8500966,37.6746494,F,E,2800
2400.0,E0_2900m,49.4711116,37.787303200000004,F,E,2900
2400.0,E0_3000m,52.2391764,37.948237199999994,F,E,3000
2400.0,E0_3100m,51.9494952,37.9643306,F,E,3100
2400.0,E0_3200m,51.6276272,37.916050399999996,F,E,3200
2400.0,E0_3300m,51.4666932,37.948237199999994,F,E,3300
2400.0,E0_3400m,51.337945999999995,38.0447976,F,E,3400
2400.0,E0_3500m,51.160918599999995,37.980424,F,E,3500
2400.0,E0_3600m,50.9838912,38.0769844,F,E,3600
2400.0,E0_3700m,50.774677000000004,38.1574514,F,E,3700
2400.0,E0_3800m,50.6459298,38.2057316,F,E,3800
2400.0,E0_3900m,49.615952199999995,38.237918400000005,F,E,3900
2400.0,E0_4000m,38.2540118,38.2861986,E,E,4000
2400.0,E0_4100m,33.1041238,38.4149458,D,E,4100
2400.0,E0_4200m,32.9270964,38.5919732,D,E,4200
2400.0,E0_4300m,33.152404000000004,38.6885336,D,E,4300
2400.0,E0_4400m,33.5064588,38.801187399999996,D,E,4400
2400.0,E0_4500m,33.6995796,38.8816544,D,E,4500
2400.0,E0_4600m,33.876607,38.8816544,D,E,4600
2400.0,E0_4700m,34.1823816,38.9138412,D,E,4700
2400.0,E0_4800m,34.3111288,38.8816544,D,E,4800
2400.0,E0_4900m,34.5364364,38.8333742,D,E,4900
2700.0,E0_0m,35.4215734,33.8605136,E,D,0
2700.0,E0_100m,34.9387714,34.359409,D,D,100
2700.0,E0_200m,34.7456506,34.4237826,D,D,200
