Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
600.2,f_0.70,-8.999999999999986,60.56869600618719,3161.7161594130375,attack,1393
600.2,f_0.71,-8.999999999999986,62.455140981402785,3117.87350165486,attack,1393
600.2,f_0.72,-8.999999999999986,63.997956387059915,3006.0036541514337,attack,1393
600.2,f_1.71,-8.999999999999986,61.89114142380001,3904.510604999961,attack,1393
600.2,f_1.72,-8.999999999999986,64.4809139699999,3851.2389288196455,attack,1393
600.2,f_1.75,-8.999999999999986,66.41974368702,3431.340096000088,attack,1393
600.2,f_1.77,-8.999999999999986,76.7919197110211,3544.332779245294,attack,1393
600.3,f_0.70,-8.999999999999986,58.55545000618719,3164.3338179110833,attack,1393
600.3,f_0.71,-8.999999999999986,60.44189498140279,3120.5754916492897,attack,1393
600.3,f_0.72,-8.999999999999986,61.98471038705992,3008.7746140514337,attack,1393
600.3,f_1.71,-8.999999999999986,59.87789542380001,3907.187381999961,attack,1393
600.3,f_1.72,-8.999999999999986,62.46766796999991,3854.0314788196456,attack,1393
600.3,f_1.75,-8.999999999999986,64.40649768702,3434.219319300088,attack,1393
600.3,f_1.77,-8.999999999999986,74.7786737110211,3547.67567953368,attack,1393
600.4,f_0.70,-8.999999999999986,56.54220400618719,3166.861476409129,attack,1393
600.4,f_0.71,-8.999999999999986,58.428648981402795,3123.18748164372,attack,1393
600.4,f_0.72,-8.999999999999986,59.971464387059925,3011.4555739514335,attack,1393
600.4,f_1.71,-8.999999999999986,57.86464942380001,3909.774158999961,attack,1393
600.4,f_1.72,-8.999999999999986,60.45442196999991,3856.7340288196456,attack,1393
600.4,f_1.75,-8.999999999999986,62.39325168702001,3437.008542600088,attack,1393
600.4,f_1.77,-8.999999999999986,72.7654277110211,3550.9285798220662,attack,1393
600.5,f_0.70,-8.999999999999986,54.528958006187196,3169.299134907175,attack,1393
600.5,f_0.71,-8.999999999999986,56.41540298140279,3125.70947163815,attack,1393
600.5,f_0.72,-8.999999999999986,57.95821838705992,3014.0465338514337,attack,1393
600.5,f_1.71,-8.999999999999986,55.851403423800015,3912.270935999961,attack,1393
600.5,f_1.72,-8.999999999999986,58.44117596999991,3859.3465788196454,attack,1393
600.5,f_1.75,-8.999999999999986,60.38000568702002,3439.707765900088,attack,1393
600.5,f_1.77,-8.999999999999986,70.75218171102111,3554.0914801104523,attack,1393
600.6,f_0.70,-8.999999999999986,52.5157120061872,3171.6467934052207,attack,1393
600.6,f_0.71,-8.999999999999986,54.4021569814028,3128.1414616325796,attack,1393
600.6,f_0.72,-8.999999999999986,55.94497238705993,3016.5474937514336,attack,1393
600.6,f_1.71,-8.999999999999986,53.83815742380002,3914.677712999961,attack,1393
600.6,f_1.72,-8.999999999999986,56.427929969999916,3861.8691288196455,attack,1393
600.6,f_1.75,-8.999999999999986,58.36675968702002,3442.316989200088,attack,1393
600.6,f_1.77,-8.999999999999986,68.7389357110211,3557.164380398838,attack,1393
600.7,f_0.70,-8.999999999999986,50.502466006187205,3173.9044519032664,attack,1393
600.7,f_0.71,-8.999999999999986,52.3889109814028,3130.48345162701,attack,1393
600.7,f_0.72,-8.999999999999986,53.93172638705993,3018.9584536514335,attack,1393
600.7,f_1.71,-8.999999999999986,51.824911423800025,3916.994489999961,attack,1393
600.7,f_1.72,-8.999999999999986,54.41468396999992,3864.3016788196455,attack,1393
600.7,f_1.75,-8.999999999999986,56.353513687020026,3444.8362125000876,attack,1393
600.7,f_1.77,-8.999999999999986,66.7256897110211,3560.1472806872243,attack,1393
600.8,f_0.71,-8.999999999999986,50.37566498140281,3132.73544162144,attack,1393
600.8,f_0.72,-8.999999999999986,51.91848038705994,3021.2794135514337,attack,1393
600.8,f_1.71,-8.157700000000077,50.00008288,3919.229689999961,attack,1393
600.8,f_1.72,-8.999999999999986,52.401437969999925,3866.6442288196454,attack,1393
600.8,f_1.75,-8.999999999999986,54.340267687020024,3447.2654358000877,attack,1393
600.8,f_1.77,-8.999999999999986,64.71244371102111,3563.0401809756104,attack,1393
600.9,f_0.72,-8.575989999999685,50.00008288,3023.5146135514337,attack,1393
600.9,f_1.72,-8.999999999999986,50.38819196999992,3868.8967788196455,attack,1393
600.9,f_1.75,-8.999999999999986,52.32702168702003,3449.6046591000877,attack,1393
600.9,f_1.77,-8.999999999999986,62.699197711021114,3565.8430812639963,attack,1393
601.0,f_1.75,-8.999999999999986,50.31377568702003,3451.8538824000875,attack,1393
601.0,f_1.77,-8.999999999999986,60.68595171102112,3568.555981552382,attack,1393
601.1,f_1.77,-8.999999999999986,58.67270571102112,3571.178881840768,attack,1393
601.2,f_1.77,-8.999999999999986,56.65945971102112,3573.711782129154,attack,1393
601.3,f_1.77,-8.999999999999986,54.646213711021126,3576.15468241754,attack,1393
601.4,f_0.73,-4.500000000000028,75.87996506632697,3478.7954408835863,attack,1393
601.4,f_1.77,-8.999999999999986,52.63296771102113,3578.507582705926,attack,1393
601.5,f_0.73,-4.500000000000028,74.87334206632697,3482.142573219113,attack,1393
601.5,f_1.77,-8.999999999999986,50.619721711021135,3580.770482994312,attack,1393
601.6,f_0.73,-4.5411161754186935,73.85752162458286,3485.4442943928852,attack,1393
601.7,f_0.73,-4.500000000000028,72.85089862458285,3488.7010155666576,attack,1393
601.8,f_0.73,-4.500000000000028,71.84427562458285,3491.91273674043,attack,1393
602.0,f_1.73,-5.348164541353597,53.44986139210757,3573.161996127723,attack,1393
602.1,f_1.73,-5.128369448449135,52.30267591670619,3575.500131076211,attack,1393
602.2,f_1.73,-4.918172138281882,51.202510318405366,3577.789084303316,attack,1393
602.3,f_1.73,-4.717246637754435,50.14729054901952,3580.0308650640436,attack,1393
602.4,f_1.73,-4.525263902258665,49.13501616566768,3582.2273931857485,attack,1393
603.5,f_0.74,-8.999999999999986,66.91670004047991,3005.724062867519,attack,1393
603.6,f_0.74,-8.999999999999986,64.90345404047991,3008.625502067519,attack,1393
603.7,f_0.74,-8.999999999999986,62.89020804047991,3011.436941267519,attack,1393
603.8,f_0.74,-8.999999999999986,60.87696204047992,3014.1583804675192,attack,1393
603.9,f_0.74,-8.999999999999986,58.86371604047992,3016.789819667519,attack,1393
604.0,f_0.74,-8.999999999999986,56.85047004047993,3019.331258867519,attack,1393
604.1,f_0.74,-8.999999999999986,54.837224040479924,3021.782698067519,attack,1393
604.2,f_0.74,-8.999999999999986,52.82397804047993,3024.144137267519,attack,1393
604.3,f_0.74,-8.999999999999986,50.810732040479934,3026.415576467519,attack,1393
624.3,f_0.75,-8.999999999999986,59.042391622980006,3004.6499433000563,attack,1393
624.4,f_0.75,-8.999999999999986,57.02914562298,3007.199370000056,attack,1393
624.5,f_0.75,-8.999999999999986,55.01589962298001,3009.6587967000564,attack,1393
624.6,f_0.75,-8.999999999999986,53.00265362298001,3012.0282234000565,attack,1393
624.7,f_0.75,-8.999999999999986,50.98940762298002,3014.3076501000564,attack,1393
626.5,f_1.79,-8.999999999999986,58.80441252414001,3003.8332742999837,attack,1393
626.6,f_1.79,-8.999999999999986,56.79116652414001,3006.372062399984,attack,1393
626.7,f_1.79,-8.999999999999986,54.777920524140015,3008.820850499984,attack,1393
626.8,f_1.79,-8.999999999999986,52.76467452414002,3011.1796385999837,attack,1393
626.9,f_1.79,-8.999999999999986,50.751428524140024,3013.448426699984,attack,1393
626.9,f_1.81,-5.403490135245264,58.24134755151807,2979.8963729183456,attack,1393
627.0,f_1.81,-7.9265101882168665,56.46823478147508,2982.420724701651,attack,1393
627.1,f_1.81,-5.3830448023722965,55.26407995745321,2984.891246036933,attack,1393
627.9,f_1.81,-8.999999999999986,50.02120008542236,3003.7210527695606,attack,1393
635.1,f_1.82,-8.999999999999986,63.473002492560006,3005.689710000003,attack,1393
635.2,f_1.82,-8.999999999999986,61.459756492560004,3008.4372024000027,attack,1393
635.3,f_1.82,-8.999999999999986,59.44651049256001,3011.094694800003,attack,1393
635.4,f_1.82,-8.999999999999986,57.43326449256001,3013.662187200003,attack,1393
635.5,f_1.82,-8.999999999999986,55.42001849256002,3016.1396796000026,attack,1393
635.6,f_1.82,-8.999999999999986,53.406772492560016,3018.527172000003,attack,1393
635.7,f_1.82,-8.999999999999986,51.39352649256002,3020.824664400003,attack,1393
635.8,f_1.82,-6.2292400000000825,50.00008288,3023.059864400003,attack,1393
636.9,f_1.85,-8.999999999999986,70.88026917137253,3004.7312510753504,attack,1393
637.0,f_1.85,-8.999999999999986,68.86702317137254,3007.8098773760726,attack,1393
637.1,f_1.85,-8.999999999999986,66.85377717137254,3010.7985036767946,attack,1393
637.2,f_1.85,-8.999999999999986,64.84053117137255,3013.697129977517,attack,1393
637.3,f_1.85,-8.999999999999986,62.82728517137255,3016.505756278239,attack,1393
637.4,f_1.85,-8.999999999999986,60.81403917137255,3019.224382578961,attack,1393
637.5,f_1.85,-8.999999999999986,58.800793171372554,3021.853008879683,attack,1393
637.6,f_1.85,-8.999999999999986,56.78754717137256,3024.391635180405,attack,1393
637.7,f_1.85,-8.999999999999986,54.774301171372564,3026.840261481127,attack,1393
637.8,f_0.78,-4.599630577264442,66.24304993688665,2970.9468587092024,attack,1393
637.8,f_1.85,-8.999999999999986,52.76105517137256,3029.198887781849,attack,1393
637.9,f_0.78,-4.674357873757806,65.19742412667426,2973.861439526152,attack,1393
637.9,f_1.85,-8.999999999999986,50.747809171372566,3031.467514082571,attack,1393
638.0,f_0.78,-4.750498354493438,64.13476614776421,2976.7285153595567,attack,1393
638.1,f_0.78,-4.6978116958450755,63.083893858273846,2979.548613076003,attack,1393
638.2,f_0.78,-4.570585621053169,62.06148127835798,2982.323004936239,attack,1393
643.6,f_1.86,-8.999999999999986,69.00291580533883,3003.812425781613,attack,1393
643.7,f_1.86,-8.999999999999986,66.98966980533883,3006.807127016574,attack,1393
643.8,f_1.86,-8.999999999999986,64.97642380533883,3009.7118282515353,attack,1393
643.9,f_1.86,-8.999999999999986,62.96317780533884,3012.526529486496,attack,1393
644.0,f_1.86,-8.999999999999986,60.949931805338835,3015.2512307214574,attack,1393
644.1,f_1.86,-8.999999999999986,58.93668580533884,3017.8859319564185,attack,1393
644.2,f_1.86,-8.999999999999986,56.923439805338845,3020.4306331913795,attack,1393
644.3,f_1.83,-8.999999999999986,57.50469163664396,3004.2729580667565,attack,1393
644.3,f_1.86,-8.999999999999986,54.91019380533885,3022.8853344263407,attack,1393
644.4,f_1.83,-8.999999999999986,55.49144563664397,3006.7536435405127,attack,1393
644.4,f_1.86,-8.999999999999986,52.89694780533885,3025.250035661302,attack,1393
644.5,f_1.83,-8.999999999999986,53.47819963664397,3009.144329014269,attack,1393
644.5,f_1.86,-8.999999999999986,50.88370180533885,3027.5247368962628,attack,1393
644.6,f_1.83,-8.999999999999986,51.464953636643976,3011.445014488025,attack,1393
644.7,f_1.83,-6.54854737562907,50.00008288,3013.6802144880253,attack,1393
645.6,f_0.80,-8.999999999999986,54.65611685384144,3002.884340202133,attack,1393
645.7,f_0.80,-8.999999999999986,52.642870853841444,3005.2376831998818,attack,1393
645.8,f_0.80,-8.999999999999986,50.62962485384144,3007.5010261976304,attack,1393
658.6,f_1.91,-8.999999999999986,73.76909820902026,3005.110648403335,attack,1393
658.7,f_1.91,-8.999999999999986,71.75585220902026,3008.31841670329,attack,1393
658.8,f_1.91,-8.999999999999986,69.74260620902027,3011.4361850032456,attack,1393
658.9,f_1.91,-8.999999999999986,67.72936020902027,3014.463953303201,attack,1393
