Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
3609.8,f_0.485,-4.926387384763089,51.842635284432816,71.08978803608728,base,3187
3609.9,f_0.485,-4.71692649612848,50.787487128807854,73.36018809727837,base,3187
3610.0,f_0.485,-4.517522367562812,49.77694448031826,75.58541293479382,base,3187
3704.7,f_0.494,-5.326160157154511,57.29463745556477,38.89642034381417,base,3187
3704.8,f_0.494,-5.094795681101623,56.15496223047642,41.406767614213756,base,3187
3704.9,f_0.494,-4.883755069128242,55.062495524042845,43.86827733392206,base,3187
3705.0,f_0.494,-4.71958478949432,54.006752724141705,46.282591205735415,base,3187
3705.1,f_0.494,-4.522053623662465,52.99519646085015,48.65168454131215,base,3187
5523.6,f_0.731,-4.821922815531821,66.44607426968312,151.19015466395888,base,3187
5523.7,f_0.731,-4.695310571537412,65.39576146669363,154.11360193865974,base,3187
5523.8,f_0.731,-4.513193709182524,64.38618711311175,156.9919172762688,base,3187
5871.0,f_0.791,-4.768887026020963,67.85755056456775,117.87321218068702,base,3187
5871.1,f_0.791,-4.619475202710106,66.8242016785727,120.86051634077056,base,3187
