Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
880.7,f_0.126,-5.100297953448809,56.19234709170122,55.78501199651217,base,1393
880.8,f_0.126,-4.893251484458325,55.097756094136805,58.2480980021331,base,1393
880.9,f_0.126,-4.695677619881806,54.047361184634966,60.66422723155521,base,1393
881.0,f_0.126,-4.507188421799029,53.03913017780905,63.03528457675933,base,1393
2457.5,f_0.326,-4.862253273234138,62.96542985876516,86.43715937896789,base,1393
2457.6,f_0.326,-4.685811743660189,61.917241886578836,89.20510317212188,base,1393
2457.7,f_0.326,-4.540920356775118,60.901465248290386,91.92763776170811,base,1393
2754.3,f_0.371,-5.163829520705399,54.64533999369713,34.512856479776616,base,1393
2754.4,f_0.371,-4.962347947221666,53.535292531991324,36.90609423009586,base,1393
2754.5,f_0.371,-4.76923253087989,52.46844383022868,39.25163965510631,base,1393
2754.6,f_0.371,-4.584212569061776,51.442982983804974,41.55134295442614,base,1393
3034.7,f_0.406,-5.075262050487019,45.17330304661925,57.07295624207342,base,1393
3034.8,f_0.406,-4.871834464650391,44.08350290788375,59.04366188942577,base,1393
3034.9,f_0.406,-4.621539474051417,43.049692256775295,60.96815214203761,base,1393
3169.7,f_0.431,-5.075585306248875,55.95954285880328,60.54765418696025,base,1393
3169.8,f_0.431,-4.866862032457888,54.87085502331465,63.000596823924795,base,1393
3169.9,f_0.431,-4.648938703350858,53.83091532900728,65.40705007385583,base,1393
4113.4,f_0.558,-4.607079034869379,54.992506621913684,44.49448061504195,base,1393
4250.9,f_0.568,-5.175929031462836,60.3230762324392,50.2252502991473,base,1393
4251.0,f_0.568,-4.9994511714299605,59.204729002097345,52.87193411731396,base,1393
4251.1,f_0.568,-4.772962622712953,58.13704590117219,55.470888309253496,base,1393
4251.2,f_0.568,-4.623354563233093,57.10282922550433,58.0236089555607,base,1393
4947.9,f_0.657,-4.994343887291421,64.53230250535704,130.09024728238248,base,1393
4948.0,f_0.657,-4.8472361522680885,63.44800486151158,132.92662219013644,base,1393
4948.1,f_0.657,-4.671332087646967,62.403055901497474,135.71628377701393,base,1393
4948.2,f_0.657,-4.505363002627476,61.395233229987724,138.46089173386514,base,1393
7676.0,f_0.1018,-5.022283348881125,61.615138393248294,141.1642894054456,base,1393
7676.1,f_0.1018,-4.83574178625954,60.53341197011275,143.87037056855738,base,1393
7676.2,f_0.1018,-4.657156457750808,59.49163401345265,146.52988016709165,base,1393
