Time (s),Vehicle ID,Acceleration (m/s^2),Speed (mph),Position,Scenario,Seed
259.7,f_0.91,-5.149138590154507,58.463221329073974,72.22711080604205,base,11205
259.8,f_0.91,-4.94631922373852,57.35675939663901,74.79118312790312,base,11205
259.9,f_0.91,-4.752493351463549,56.293655148876724,77.30773051624956,base,11205
260.0,f_0.91,-4.567305210651469,55.27197637708525,79.77860485248948,base,11205
279.3,f_0.98,-4.934355308272629,51.73417279945378,60.73081324829155,base,11205
279.4,f_0.98,-4.751738437803077,50.67123742134786,62.996016491174586,base,11205
279.5,f_0.98,-4.516316719424616,49.66096446911289,65.21605656686339,base,11205
695.9,f_0.264,-4.7831155916442825,50.413354977268746,24.40921717311376,base,11205
696.0,f_0.264,-4.601290197659402,49.38407396779352,26.616879156349498,base,11205
765.0,f_0.296,-5.1897460753168545,55.10394442956185,51.00886581868863,base,11205
765.1,f_0.296,-4.9691257550006895,53.992380812922725,53.422537209647835,base,11205
765.2,f_0.296,-4.762621432604455,52.927010974177705,55.78858238628099,base,11205
765.3,f_0.296,-4.590275062252971,51.90019398440209,58.10872481229162,base,11205
1289.1,f_0.474,-5.125511910204672,61.369169639794755,57.603003908703144,base,11205
1289.2,f_0.474,-4.908078730380012,60.27126187628113,60.297365933445924,base,11205
1289.3,f_0.474,-4.702400097454991,59.21936318888103,62.94470395721415,base,11205
1289.4,f_0.474,-4.507769364912697,58.21100222856625,65.54696428733325,base,11205
1888.1,f_0.669,-5.257888122466952,50.535693925076785,29.784649095718787,base,11205
1888.2,f_0.669,-5.00646255379273,49.415778290568674,31.993728386650538,base,11205
1888.3,f_0.669,-4.813022618971559,48.33913400884045,34.15467745139257,base,11205
1888.4,f_0.669,-4.586693285537216,47.31311824102549,36.26975958327923,base,11205
2312.7,f_0.826,-4.83325461807425,60.17106620999006,53.83957787996541,base,11205
2312.8,f_0.826,-4.64430364933726,59.132163349455205,56.483017728573564,base,11205
2884.0,f_0.1000,-4.859521104411044,52.29155475626988,51.22803922852323,base,11205
2884.1,f_0.1000,-4.657409579560223,51.249720177779736,53.51910292168352,base,11205
4611.1,f_0.1619,-4.839734660830359,54.016880183766226,37.25992141578647,base,11205
4611.2,f_0.1619,-4.632690696872395,52.980575071020056,39.6283611178357,base,11205
5089.4,f_0.1764,-5.047393592919676,55.68622697048543,57.0964121384149,base,11205
5089.5,f_0.1764,-4.842747201645885,54.60293347796045,59.537377630469244,base,11205
5089.6,f_0.1764,-4.647452556704117,53.56332622574108,61.93186859695655,base,11205
5152.7,f_0.1764,-4.500000000000028,72.20038316679958,2078.8885837249327,base,11205
5550.2,f_0.1913,-4.500000000000028,75.46063966630301,326.5796984762824,base,11205
5657.6,f_0.1967,-5.295368656566559,50.48616541704478,24.471114187693555,base,11205
5657.7,f_0.1967,-5.058767389236678,49.35454950467687,26.677456311517926,base,11205
5657.8,f_0.1967,-4.813898801524346,48.27770922616868,28.835659447327053,base,11205
5657.9,f_0.1967,-4.597258584467738,47.24933006437476,30.947889997291504,base,11205
5801.8,f_0.2021,-4.86865736447573,55.16071707267002,56.22838338892213,base,11205
5801.9,f_0.2021,-4.710008322307964,54.10711647101966,58.647183914238845,base,11205
5802.0,f_0.2021,-4.505859833199111,53.099182661492016,61.020925841223566,base,11205
6279.4,f_0.2166,-4.677067034418698,63.1242947410894,103.99653275394641,base,11205
6279.5,f_0.2166,-4.5178430364325095,62.11368036089767,106.77325811810002,base,11205
6507.0,f_0.2247,-5.197007618611558,57.85756556752231,176.93262714763046,base,11205
6507.1,f_0.2247,-4.988270825649863,56.74171931344939,179.46920476318783,base,11205
6507.2,f_0.2247,-4.788977728647588,55.6704537294173,181.95789260145875,base,11205
6507.3,f_0.2247,-4.598746447714319,54.64174174154229,184.40059297525252,base,11205
6804.1,f_0.2335,-5.0226533412593,58.277321961359824,48.20615260207863,base,11205
6804.2,f_0.2335,-4.833908672671612,57.19600559473522,50.76303859789145,base,11205
6804.3,f_0.2335,-4.664999390102018,56.15247322116574,53.27327459980325,base,11205
7520.5,f_0.2603,-4.943482185225889,65.95141167263789,106.00881035096673,base,11205
7520.6,f_0.2603,-4.792496248441118,64.8793590168391,108.90917240881535,base,11205
7520.7,f_0.2603,-4.609407255442974,63.848262270240035,111.76344039410955,base,11205
